,Job Title,Experience,Education,Company Name,Salary Estimate,Location,Rating,Is Remote,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape
685,"Web Developer, Frontend - React",-1,2,"Mackin Educational Resources
3.4","$61,314 /yr (est.)","Burnsville, MN",3.4,False,201 to 500 Employees,1985,Company - Private,Colleges & Universities,Education,$100 to $500 million (USD),2.2,2.7,3.1,2.8,3.6,2023-05-14 08:41:54.839875
686,Software Engineer - Frontend,4,1,"Kikoff
4.3",-1,Remote,4.3,True,1 to 50 Employees,2019,Company - Private,Banking & Lending,Financial Services,Unknown / Non-Applicable,4.2,4.6,4.2,4.1,4.2,2023-05-14 08:41:57.098272
687,Frontend Engineer,4,2,"Stukent
3.9",-1,"Idaho Falls, ID",3.9,False,1 to 50 Employees,2013,Company - Private,Colleges & Universities,Education,Unknown / Non-Applicable,3.7,3.1,4.3,3.9,4.2,2023-05-14 08:42:00.507004
688,Web Developer - Contract,4,1,The Uplift Agency,$80.00 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:42:02.746913
689,"Software Developer, Frontend",-1,1,"DISQO
4.5","$120,000 /yr (est.)",Remote,4.5,True,201 to 500 Employees,2015,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.1,4.3,4.2,4.1,4.2,2023-05-14 08:42:04.584108
690,Freelance Web Designer/Developer,2,1,Coral House Productions,$28.50 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:42:16.744717
691,Frontend Engineer,1,1,"SportsRecruits
4.3","$125,000 /yr (est.)",Remote,4.3,True,1 to 50 Employees,2009,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,3.8,3.5,4.4,4.0,4.0,2023-05-14 08:42:18.441295
692,Frontend (UI) Engineer,5,1,De Novo Discovery,"$160,000 /yr (est.)",Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:42:20.638748
693,Frontend Engineer,3,1,"Trellis
4.4",-1,Remote,4.4,True,51 to 200 Employees,2012,Company - Private,Advertising & Public Relations,Media & Communication,$5 to $25 million (USD),4.3,4.2,4.3,4.3,4.2,2023-05-14 08:42:22.466100
694,Junior Software Developer (Remote),1,1,SnapRISK,"$68,078 /yr (est.)",Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:42:25.395457
695,Fullstack Engineer,-1,2,"Holdings
3.6",-1,Remote,3.6,True,10000+ Employees,1957,Company - Private,Car & Truck Rental,Transportation & Logistics,$10+ billion (USD),3.9,3.6,3.7,3.5,2.9,2023-05-14 08:42:27.137380
696,Freelance Web Designer (Contract),2,1,Loopdash,$45.00 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:42:29.569492
697,Frontend Engineer,4,2,"OpenPhone Technologies
5.0",-1,Remote,5.0,True,51 to 200 Employees,2018,Company - Private,Enterprise Software & Network Solutions,Information Technology,$5 to $25 million (USD),4.8,5.0,4.9,5.0,4.9,2023-05-14 08:42:31.410322
698,"Web Developer (HTML, CSS, JS)",3,1,"RebelMouse
4.2",-1,Remote,4.2,True,1 to 50 Employees,2012,Company - Private,Advertising & Public Relations,Media & Communication,$5 to $25 million (USD),3.9,3.9,4.3,3.7,4.0,2023-05-14 08:42:33.562197
699,UI Developer,1,2,"Sunixa Solutions
4.9",$62.50 /hr (est.),Remote,4.9,True,51 to 200 Employees,2015,Company - Public,Information Technology Support Services,Information Technology,$1 to $5 million (USD),4.9,4.7,4.9,4.9,4.9,2023-05-14 08:42:36.427937
700,"Software Engineer, Frontend",8,1,De Novo Discovery,"$160,000 /yr (est.)",Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:42:38.737769
701,Front End Web Developer,-1,1,"Beavercreek Marketing
3.5","$45,000 /yr (est.)",Remote,3.5,True,1 to 50 Employees,-1,Company - Public,Advertising & Public Relations,Media & Communication,Unknown / Non-Applicable,2.0,3.0,2.0,3.0,4.0,2023-05-14 08:42:40.504233
702,Frontend Software Engineer (React),4,1,"PracticeGenius LLC
5.0",-1,Remote,5.0,True,51 to 200 Employees,-1,Company - Private,Computer Hardware Development,Information Technology,$5 to $25 million (USD),4.0,4.0,5.0,5.0,4.0,2023-05-14 08:42:42.736281
703,Web Designer,3,1,Graybill Creative,$30.00 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:42:46.940217
704,Jr Frontend Developer,20,1,"QuinStreet
4.1","$70,000 /yr (est.)","Austin, TX",4.1,False,501 to 1000 Employees,1999,Company - Public,Advertising & Public Relations,Media & Communication,$500 million to $1 billion (USD),4.0,3.8,4.0,3.7,4.1,2023-05-14 08:42:48.774974
705,Frontend Engineer,5,2,"Ryzen Solutions
4.2",$74.50 /hr (est.),"Foster City, CA",4.2,False,51 to 200 Employees,1999,Company - Private,HR Consulting,Human Resources & Staffing,$25 to $100 million (USD),4.3,4.0,4.2,4.0,4.0,2023-05-14 08:42:51.031694
706,Front End Developer - UI,6,2,"Andor Health
4.5","$90,633 /yr (est.)","Orlando, FL",4.5,False,51 to 200 Employees,2018,Company - Private,Software Development,Information Technology,Unknown / Non-Applicable,4.9,4.4,4.4,4.4,4.0,2023-05-14 08:42:53.286368
707,"Web Developer, Frontend - React",-1,2,"Mackin Educational Resources
3.4","$61,314 /yr (est.)","Burnsville, MN",3.4,False,201 to 500 Employees,1985,Company - Private,Colleges & Universities,Education,$100 to $500 million (USD),2.2,2.7,3.1,2.8,3.6,2023-05-14 08:42:55.602602
708,Jr Frontend Developer,10,1,"Modernize Home Services
4.1","$70,000 /yr (est.)","Austin, TX",4.1,False,51 to 200 Employees,2005,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.1,4.0,4.3,4.1,4.2,2023-05-14 08:42:59.071162
709,Web Site Developer,-1,1,"Litmos
4.0","$86,671 /yr (est.)","New York, NY",4.0,False,201 to 500 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,4.5,4.0,4.5,4.0,5.0,2023-05-14 08:43:01.477025
710,Frontend Engineer (UI) (Remote),2,1,"Tessell, Inc.
5.0",-1,Remote,5.0,True,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,5.0,5.0,5.0,5.0,5.0,2023-05-14 08:43:03.713638
711,Frontend Engineer,-1,1,"CRED Investments
5.0",-1,Remote,5.0,True,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,5.0,5.0,5.0,5.0,5.0,2023-05-14 08:43:05.897872
712,Web Designer/Developer,5,1,EMDL,$20.00 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:43:09.084531
713,Web Developer,5,2,"Security On-Demand
3.7",-1,Remote,3.7,True,51 to 200 Employees,2001,Company - Private,Internet & Web Services,Information Technology,$5 to $25 million (USD),3.7,3.4,3.6,3.7,3.6,2023-05-14 08:43:10.883951
714,Software Engineer,-1,1,"Andor Health
4.5","$94,303 /yr (est.)","Orlando, FL",4.5,False,51 to 200 Employees,2018,Company - Private,Software Development,Information Technology,Unknown / Non-Applicable,4.9,4.4,4.4,4.4,4.0,2023-05-14 08:43:13.091376
715,Software Engineer - Frontend,4,1,"Kikoff
4.3",-1,Remote,4.3,True,1 to 50 Employees,2019,Company - Private,Banking & Lending,Financial Services,Unknown / Non-Applicable,4.2,4.6,4.2,4.1,4.2,2023-05-14 08:43:15.320991
716,Frontend Engineer,4,2,"Stukent
3.9",-1,"Idaho Falls, ID",3.9,False,1 to 50 Employees,2013,Company - Private,Colleges & Universities,Education,Unknown / Non-Applicable,3.7,3.1,4.3,3.9,4.2,2023-05-14 08:43:18.924313
717,Java Developer (Contract),20,1,"QuinStreet
4.1",$60.00 /hr (est.),"Foster City, CA",4.1,False,501 to 1000 Employees,1999,Company - Public,Advertising & Public Relations,Media & Communication,$500 million to $1 billion (USD),4.0,3.8,4.0,3.7,4.1,2023-05-14 08:43:21.491349
718,"Software Developer, Frontend",-1,1,"DISQO
4.5","$120,000 /yr (est.)",Remote,4.5,True,201 to 500 Employees,2015,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.1,4.3,4.2,4.1,4.2,2023-05-14 08:43:23.818294
719,Frontend Engineer (Remote),2,1,"Leaf Logistics
4.0","$80,000 /yr (est.)",Remote,4.0,True,1 to 50 Employees,2017,Company - Private,Taxi & Car Services,Transportation & Logistics,Unknown / Non-Applicable,3.9,4.2,3.9,3.8,4.5,2023-05-14 08:43:27.625127
720,Freelance Web Designer/Developer,2,1,Coral House Productions,$28.50 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:43:41.047030
721,Frontend Engineer,1,1,"SportsRecruits
4.3","$125,000 /yr (est.)",Remote,4.3,True,1 to 50 Employees,2009,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,3.8,3.5,4.4,4.0,4.0,2023-05-14 08:43:42.711767
722,Frontend (UI) Engineer,5,1,De Novo Discovery,"$160,000 /yr (est.)",Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:43:44.960710
723,Junior Software Developer (Remote),1,1,SnapRISK,"$68,078 /yr (est.)",Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:43:46.677453
724,Frontend Engineer,3,1,"Trellis
4.4",-1,Remote,4.4,True,51 to 200 Employees,2012,Company - Private,Advertising & Public Relations,Media & Communication,$5 to $25 million (USD),4.3,4.2,4.3,4.3,4.2,2023-05-14 08:43:48.853305
725,Fullstack Engineer,-1,2,"Holdings
3.6",-1,Remote,3.6,True,10000+ Employees,1957,Company - Private,Car & Truck Rental,Transportation & Logistics,$10+ billion (USD),3.9,3.6,3.7,3.5,2.9,2023-05-14 08:43:51.462890
726,"Web Developer (HTML, CSS, JS)",3,1,"RebelMouse
4.2",-1,Remote,4.2,True,1 to 50 Employees,2012,Company - Private,Advertising & Public Relations,Media & Communication,$5 to $25 million (USD),3.9,3.9,4.3,3.7,4.0,2023-05-14 08:43:53.744307
727,Freelance Web Designer (Contract),2,1,Loopdash,$45.00 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:43:56.049360
728,Jr Frontend Developer,20,1,"QuinStreet
4.1","$70,000 /yr (est.)","Austin, TX",4.1,False,501 to 1000 Employees,1999,Company - Public,Advertising & Public Relations,Media & Communication,$500 million to $1 billion (USD),4.0,3.8,4.0,3.7,4.1,2023-05-14 08:43:57.763528
729,Front End Web Developer,-1,1,"Beavercreek Marketing
3.5","$45,000 /yr (est.)",Remote,3.5,True,1 to 50 Employees,-1,Company - Public,Advertising & Public Relations,Media & Communication,Unknown / Non-Applicable,2.0,3.0,2.0,3.0,4.0,2023-05-14 08:44:02.015384
730,Frontend Engineer,4,2,"OpenPhone Technologies
5.0",-1,Remote,5.0,True,51 to 200 Employees,2018,Company - Private,Enterprise Software & Network Solutions,Information Technology,$5 to $25 million (USD),4.8,5.0,4.9,5.0,4.9,2023-05-14 08:44:04.233002
731,Frontend Engineer,5,2,"Ryzen Solutions
4.2",$74.50 /hr (est.),"Foster City, CA",4.2,False,51 to 200 Employees,1999,Company - Private,HR Consulting,Human Resources & Staffing,$25 to $100 million (USD),4.3,4.0,4.2,4.0,4.0,2023-05-14 08:44:06.439226
732,-1,-1,-1,-1,-1,-1,-1,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:44:08.786431
733,Web Site Developer,-1,1,"Litmos
4.0","$86,671 /yr (est.)","New York, NY",4.0,False,201 to 500 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,4.5,4.0,4.5,4.0,5.0,2023-05-14 08:44:10.131480
734,Jr Frontend Developer,10,1,"Modernize Home Services
4.1","$70,000 /yr (est.)","Austin, TX",4.1,False,51 to 200 Employees,2005,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.1,4.0,4.3,4.1,4.2,2023-05-14 08:44:13.170827
735,Web Designer,3,1,Graybill Creative,$30.00 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:44:15.622654
736,Frontend Software Engineer (React),4,1,"PracticeGenius LLC
5.0",-1,Remote,5.0,True,51 to 200 Employees,-1,Company - Private,Computer Hardware Development,Information Technology,$5 to $25 million (USD),4.0,4.0,5.0,5.0,4.0,2023-05-14 08:44:17.469889
737,Java Developer (Contract),20,1,"QuinStreet
4.1",$60.00 /hr (est.),"Foster City, CA",4.1,False,501 to 1000 Employees,1999,Company - Public,Advertising & Public Relations,Media & Communication,$500 million to $1 billion (USD),4.0,3.8,4.0,3.7,4.1,2023-05-14 08:44:19.743034
738,"Software Engineer, Frontend",8,1,De Novo Discovery,"$160,000 /yr (est.)",Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:44:22.157405
739,"Web Developer, Frontend - React",-1,2,"Mackin Educational Resources
3.4","$61,314 /yr (est.)","Burnsville, MN",3.4,False,201 to 500 Employees,1985,Company - Private,Colleges & Universities,Education,$100 to $500 million (USD),2.2,2.7,3.1,2.8,3.6,2023-05-14 08:44:24.660980
740,Web Developer,5,2,"Security On-Demand
3.7",-1,Remote,3.7,True,51 to 200 Employees,2001,Company - Private,Internet & Web Services,Information Technology,$5 to $25 million (USD),3.7,3.4,3.6,3.7,3.6,2023-05-14 08:44:27.008506
741,Front End Developer - UI,6,2,"Andor Health
4.5","$90,633 /yr (est.)","Orlando, FL",4.5,False,51 to 200 Employees,2018,Company - Private,Software Development,Information Technology,Unknown / Non-Applicable,4.9,4.4,4.4,4.4,4.0,2023-05-14 08:44:29.236796
742,Web Designer/Developer,5,1,EMDL,$20.00 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:44:31.592611
743,Temporary Web Developer (Frontend),20,1,"Uncommon Goods
4.3",$37.50 /hr (est.),"Brooklyn, NY",4.3,False,201 to 500 Employees,1999,Company - Private,"Gift, Novelty & Souvenir Stores",Retail & Wholesale,Unknown / Non-Applicable,3.8,4.1,4.6,4.3,4.2,2023-05-14 08:44:34.933341
744,Frontend Engineer (UI) (Remote),2,1,"Tessell, Inc.
5.0",-1,Remote,5.0,True,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,5.0,5.0,5.0,5.0,5.0,2023-05-14 08:44:37.387849
745,Mid-Level Web Developer,2,2,Udundi,$30.00 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:44:39.648027
746,Frontend Engineer,-1,1,"CRED Investments
5.0",-1,Remote,5.0,True,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,5.0,5.0,5.0,5.0,5.0,2023-05-14 08:44:41.482026
747,"Software Developer, Frontend",-1,1,"DISQO
4.5","$120,000 /yr (est.)",Remote,4.5,True,201 to 500 Employees,2015,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.1,4.3,4.2,4.1,4.2,2023-05-14 08:44:43.727050
748,Software Engineer - Frontend,4,1,"Kikoff
4.3",-1,Remote,4.3,True,1 to 50 Employees,2019,Company - Private,Banking & Lending,Financial Services,Unknown / Non-Applicable,4.2,4.6,4.2,4.1,4.2,2023-05-14 08:44:46.722186
749,Email Developer,1,1,"Reischling Press, Inc.
3.7",$32.50 /hr (est.),Remote,3.7,True,1 to 50 Employees,-1,Company - Private,Consumer Product Manufacturing,Manufacturing,$5 to $25 million (USD),3.6,3.7,3.8,3.9,3.6,2023-05-14 08:44:49.082141
750,Freelance Web Designer/Developer,2,1,Coral House Productions,$28.50 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:45:00.747781
751,Frontend Engineer,1,1,"SportsRecruits
4.3","$125,000 /yr (est.)",Remote,4.3,True,1 to 50 Employees,2009,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,3.8,3.5,4.4,4.0,4.0,2023-05-14 08:45:02.437511
752,Frontend (UI) Engineer,5,1,De Novo Discovery,"$160,000 /yr (est.)",Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:45:05.850147
753,Junior Software Developer (Remote),1,1,SnapRISK,"$68,078 /yr (est.)",Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:45:07.593341
754,Frontend Engineer,3,1,"Trellis
4.4",-1,Remote,4.4,True,51 to 200 Employees,2012,Company - Private,Advertising & Public Relations,Media & Communication,$5 to $25 million (USD),4.3,4.2,4.3,4.3,4.2,2023-05-14 08:45:09.500636
755,Freelance Web Designer (Contract),2,1,Loopdash,$45.00 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:45:12.117054
756,"Web Developer (HTML, CSS, JS)",3,1,"RebelMouse
4.2",-1,Remote,4.2,True,1 to 50 Employees,2012,Company - Private,Advertising & Public Relations,Media & Communication,$5 to $25 million (USD),3.9,3.9,4.3,3.7,4.0,2023-05-14 08:45:16.612341
757,Jr Frontend Developer,20,1,"QuinStreet
4.1","$70,000 /yr (est.)","Austin, TX",4.1,False,501 to 1000 Employees,1999,Company - Public,Advertising & Public Relations,Media & Communication,$500 million to $1 billion (USD),4.0,3.8,4.0,3.7,4.1,2023-05-14 08:45:20.392358
758,Fullstack Engineer,-1,2,"Holdings
3.6",-1,Remote,3.6,True,10000+ Employees,1957,Company - Private,Car & Truck Rental,Transportation & Logistics,$10+ billion (USD),3.9,3.6,3.7,3.5,2.9,2023-05-14 08:45:22.764179
759,Front End Web Developer,-1,1,"Beavercreek Marketing
3.5","$45,000 /yr (est.)",Remote,3.5,True,1 to 50 Employees,-1,Company - Public,Advertising & Public Relations,Media & Communication,Unknown / Non-Applicable,2.0,3.0,2.0,3.0,4.0,2023-05-14 08:45:25.947659
760,Web Site Developer,-1,1,"Litmos
4.0","$86,671 /yr (est.)","New York, NY",4.0,False,201 to 500 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,4.5,4.0,4.5,4.0,5.0,2023-05-14 08:45:28.552968
761,-1,-1,-1,-1,-1,-1,-1,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:45:32.360906
762,Web Designer,3,1,Graybill Creative,$30.00 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:45:33.881040
763,"Software Engineer, Frontend",8,1,De Novo Discovery,"$160,000 /yr (est.)",Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:45:35.780884
764,Frontend Software Engineer (React),4,1,"PracticeGenius LLC
5.0",-1,Remote,5.0,True,51 to 200 Employees,-1,Company - Private,Computer Hardware Development,Information Technology,$5 to $25 million (USD),4.0,4.0,5.0,5.0,4.0,2023-05-14 08:45:37.648356
765,Frontend Engineer,4,2,"OpenPhone Technologies
5.0",-1,Remote,5.0,True,51 to 200 Employees,2018,Company - Private,Enterprise Software & Network Solutions,Information Technology,$5 to $25 million (USD),4.8,5.0,4.9,5.0,4.9,2023-05-14 08:45:39.972700
766,"Web Developer, Frontend - React",-1,2,"Mackin Educational Resources
3.4","$61,314 /yr (est.)","Burnsville, MN",3.4,False,201 to 500 Employees,1985,Company - Private,Colleges & Universities,Education,$100 to $500 million (USD),2.2,2.7,3.1,2.8,3.6,2023-05-14 08:45:42.934213
767,Frontend Engineer,5,2,"Ryzen Solutions
4.2",$74.50 /hr (est.),"Foster City, CA",4.2,False,51 to 200 Employees,1999,Company - Private,HR Consulting,Human Resources & Staffing,$25 to $100 million (USD),4.3,4.0,4.2,4.0,4.0,2023-05-14 08:45:45.379707
768,UI Developer,1,2,"Sunixa Solutions
4.9",$62.50 /hr (est.),Remote,4.9,True,51 to 200 Employees,2015,Company - Public,Information Technology Support Services,Information Technology,$1 to $5 million (USD),4.9,4.7,4.9,4.9,4.9,2023-05-14 08:45:47.752235
769,Java Developer (Contract),20,1,"QuinStreet
4.1",$60.00 /hr (est.),"Foster City, CA",4.1,False,501 to 1000 Employees,1999,Company - Public,Advertising & Public Relations,Media & Communication,$500 million to $1 billion (USD),4.0,3.8,4.0,3.7,4.1,2023-05-14 08:45:50.107477
770,Web Developer,5,2,"Security On-Demand
3.7",-1,Remote,3.7,True,51 to 200 Employees,2001,Company - Private,Internet & Web Services,Information Technology,$5 to $25 million (USD),3.7,3.4,3.6,3.7,3.6,2023-05-14 08:45:52.554177
771,Front End Developer - UI,6,2,"Andor Health
4.5","$90,633 /yr (est.)","Orlando, FL",4.5,False,51 to 200 Employees,2018,Company - Private,Software Development,Information Technology,Unknown / Non-Applicable,4.9,4.4,4.4,4.4,4.0,2023-05-14 08:45:55.951695
772,Web Designer/Developer,5,1,EMDL,$20.00 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:45:58.634292
773,Temporary Web Developer (Frontend),20,1,"Uncommon Goods
4.3",$37.50 /hr (est.),"Brooklyn, NY",4.3,False,201 to 500 Employees,1999,Company - Private,"Gift, Novelty & Souvenir Stores",Retail & Wholesale,Unknown / Non-Applicable,3.8,4.1,4.6,4.3,4.2,2023-05-14 08:46:00.622100
774,Frontend Web Developer,-1,1,Firefly Dimension,"$78,250 /yr (est.)","San Jose, CA",-1,False,Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable,-1,-1,-1,-1,-1,2023-05-14 08:46:03.386839
775,Email Developer,1,1,"Reischling Press, Inc.
3.7",$32.50 /hr (est.),Remote,3.7,True,1 to 50 Employees,-1,Company - Private,Consumer Product Manufacturing,Manufacturing,$5 to $25 million (USD),3.6,3.7,3.8,3.9,3.6,2023-05-14 08:46:07.226977
776,Mid-Level Web Developer,2,2,Udundi,$30.00 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:46:09.782747
777,Web Developer - Contract,4,1,The Uplift Agency,$80.00 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:46:11.738995
778,Web Designer / Developer,-1,1,HIYO DESIGN,"$79,058 /yr (est.)","New York, NY",-1,False,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,-1,-1,-1,-1,2023-05-14 08:46:13.732109
779,Frontend Engineer (UI) (Remote),2,1,"Tessell, Inc.
5.0",-1,Remote,5.0,True,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,5.0,5.0,5.0,5.0,5.0,2023-05-14 08:46:15.802417
780,Freelance Web Designer/Developer,2,1,Coral House Productions,$28.50 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:46:27.757958
781,Frontend Engineer,1,1,"SportsRecruits
4.3","$125,000 /yr (est.)",Remote,4.3,True,1 to 50 Employees,2009,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,3.8,3.5,4.4,4.0,4.0,2023-05-14 08:46:29.536935
782,"Web Developer (HTML, CSS, JS)",3,1,"RebelMouse
4.2",-1,Remote,4.2,True,1 to 50 Employees,2012,Company - Private,Advertising & Public Relations,Media & Communication,$5 to $25 million (USD),3.9,3.9,4.3,3.7,4.0,2023-05-14 08:46:31.900398
