,Job Title,Annual Salary,Experience,Education,Position,Location,Is Remote,Company Size,Company Size Scale,Founded,Company Old,Industry,Sector,Revenue,Revenue Scale,Type of Ownership,Rating,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Company Name,Time of Scrape
749,Mid Level Data Analyst,80796.0,-1,-1,-1,"Reston, VA",0,1001 to 5000 Employees,5,2006,17,Information Technology Support Services,Information Technology,$100 to $500 million (USD),6,Company - Private,4.2,4.0,3.9,4.0,3.9,4.2,"Octo
4.2",2023-05-11 15:28:44.301600
750,BUSINESS INTELLIGENCE ANALYST I,78042.0,-1,BACHELOR,-1,,0,5001 to 10000 Employees,6,1956,67,Health Care Services & Hospitals,Healthcare,$500 million to $1 billion (USD),7,Hospital,3.4,3.6,3.4,3.3,2.8,3.1,"MU Health Care
3.4",2023-05-11 15:28:55.040429
753,Senior Data Engineer,130000.0,4,BACHELOR,SENIOR,"North Druid Hills, GA",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Kanini,2023-05-11 15:29:21.845768
754,Junior AI Engineer,87503.0,1,BACHELOR,SENIOR,"Reston, VA",0,1001 to 5000 Employees,5,2006,17,Information Technology Support Services,Information Technology,$100 to $500 million (USD),6,Company - Private,4.2,4.0,3.9,4.0,3.9,4.2,"Octo
4.2",2023-05-11 15:29:23.627212
756,Data Science Engineer,105699.0,-1,BACHELOR,SENIOR,"Herndon, VA",0,10000+ Employees,7,1987,36,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),9,Company - Public,2.6,4.0,4.0,3.0,4.0,3.0,"Softthink Solutions
2.6",2023-05-11 15:29:27.418470
757,Data Science Co-op,105551.0,-1,BACHELOR,JUNIOR,"Danvers, MA",0,1001 to 5000 Employees,5,1981,42,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$100 to $500 million (USD),6,Company - Public,3.6,3.8,3.7,3.6,3.3,2.9,"Abiomed
3.6",2023-05-11 15:29:32.138784
758,Data Analyst,95000.0,3,BACHELOR,-1,"Fort Worth, TX",0,Unknown,-1,-1,-1,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,-1,Company - Private,3.7,4.5,3.5,4.0,2.5,4.5,"FASTENER DISTRIBUTION HOLDINGS LLC
3.7",2023-05-11 15:29:34.895033
760,Data Analyst,66912.0,-1,BACHELOR,-1,"Port Washington, NY",0,501 to 1000 Employees,4,1989,34,Consumer Product Manufacturing,Manufacturing,$500 million to $1 billion (USD),7,Company - Private,2.8,3.2,2.8,2.9,2.6,2.7,"Tesla Government
4.3",2023-05-11 15:29:38.579867
761,Data Analyst,91474.0,2,BACHELOR,-1,"San Francisco, CA",0,51 to 200 Employees,2,2006,17,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.4,4.1,4.0,4.7,4.3,4.5,"Moove-it
4.4",2023-05-11 15:29:43.697342
762,Data Scientist,100746.0,3,BACHELOR,-1,"Reston, VA",0,Unknown,-1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Private,4.6,4.4,4.0,4.4,4.0,3.4,"GTA (Global Technology Associates)
4.6",2023-05-11 15:29:50.563643
763,"Co-op, Data Engineer",131330.0,-1,MASTER,SENIOR,"Cambridge, MA",0,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Public,-1,-1,-1,-1,-1,-1,Exo Therapeutics,2023-05-11 15:29:53.996455
766,Data Science (AI/ML),69782.0,-1,-1,-1,"Dallas, TX",0,501 to 1000 Employees,4,2004,19,Information Technology Support Services,Information Technology,$25 to $100 million (USD),4,Company - Private,3.9,3.9,3.8,4.0,3.7,3.9,"Anblicks
3.9",2023-05-11 15:30:01.098235
767,Data Science Engineer,78948.0,-1,MASTER,-1,"Farmington Hills, MI",0,1 to 50 Employees,1,2000,23,HR Consulting,Human Resources & Staffing,$1 to $5 million (USD),2,Company - Private,4.4,4.3,4.5,4.5,4.5,4.5,"SunSoft Technologies
4.4",2023-05-11 15:30:03.712354
768,Data Science Associate,97500.0,1,BACHELOR,JUNIOR,United States,0,1 to 50 Employees,1,2015,8,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,-1,Company - Private,4.4,4.5,4.6,4.1,4.1,4.6,"pulseData
4.4",2023-05-11 15:30:08.136439
769,Statistical Analyst I,65910.0,12,MASTER,-1,"Schaumburg, IL",0,10000+ Employees,7,1872,151,Insurance Carriers,Insurance,$10+ billion (USD),9,Company - Private,4.2,3.8,4.0,4.2,3.8,4.1,"Zurich Insurance
4.2",2023-05-11 15:30:10.384087
771,Data Engineer,108505.0,8,BACHELOR,SENIOR,"Reston, VA",0,1001 to 5000 Employees,5,2006,17,Information Technology Support Services,Information Technology,$100 to $500 million (USD),6,Company - Private,4.2,4.0,3.9,4.0,3.9,4.2,"Octo
4.2",2023-05-11 15:30:13.941920
772,-1,81869.0,-1,-1,-1,-1,0,10000+ Employees,7,1997,26,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),7,Hospital,-1,-1,-1,-1,-1,-1,-1,2023-05-11 15:30:18.297275
773,Data Science - Analyst I,70000.0,1,BACHELOR,-1,"Mount Laurel, NJ",0,5001 to 10000 Employees,6,1924,99,Vehicle Dealers,Retail & Wholesale,$1 to $5 billion (USD),7,Company - Private,3.7,3.3,3.4,3.8,3.5,3.7,"Holman
3.7",2023-05-11 15:30:24.628415
774,Data Scientist,107500.0,3,BACHELOR,JUNIOR,Remote,1,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Private,-1,-1,-1,-1,-1,-1,National Consulting Partners,2023-05-11 15:30:31.692450
