,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time Unit
939,"$91,719 /yr (est.)",91719.0,Area Maintenance Planning Engineer,0,-1,-1,"Messer North America, Inc.", TX,3.6,0,-1,-1,-1,-1,-1,-1,-1,3.3,3.7,3.4,3.2,3.1,yr
940,"$77,160 /yr (est.)",77160.0,Maintenance Reliability Engineer,0,-1,-1,PPG Industries, OH,3.5,0,140,10000+ Employees,1883,Company - Public,Chemical Manufacturing,Manufacturing,$10+ billion (USD),3.2,3.4,3.3,3.2,3.4,yr
941,"$105,000 /yr (est.)",105000.0,Facilities Engineer,0,-1,-1,Swarm Technologies, FL,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,yr
942,"$91,378 /yr (est.)",91378.0,Maintenance & Reliability Engineer,0,-1,-1,KBR, MI,4.0,0,122,10000+ Employees,1901,Company - Public,Aerospace & Defense,Aerospace & Defense,$5 to $10 billion (USD),3.8,3.8,3.8,3.7,3.9,yr
943,$48.00 /hr (est.),99840.0,Chief Engineer,0,-1,-1,JLL, TX,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.7,3.5,3.9,3.5,3.7,hr
944,"$108,650 /yr (est.)",108650.0,Building Automation Engineer,0,-1,-1,National Renewable Energy Laboratory, CO,3.9,0,45,1001 to 5000 Employees,1978,Government,Energy & Utilities,"Energy, Mining & Utilities",Unknown / Non-Applicable,3.7,3.6,4.0,3.3,4.0,yr
945,"$70,119 /yr (est.)",70119.0,Maintenance Engineer l,0,-1,-1,Hankook Battery, TN,4.0,0,-1,-1,-1,-1,-1,-1,-1,3.7,3.7,3.5,3.7,3.5,yr
946,$41.32 /hr (est.),85945.6,Operating Engineer,0,-1,-1,DTE Energy, MI,4.0,0,120,10000+ Employees,1903,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",$10+ billion (USD),3.6,3.9,3.9,3.4,3.6,hr
947,"$64,035 /yr (est.)",64035.0,Maintenance Engineer,0,-1,-1,Toyoda Gosei Texas, TX,3.6,0,74,10000+ Employees,1949,Company - Public,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable,3.3,3.8,3.5,3.1,3.3,yr
948,"$72,656 /yr (est.)",72656.0,Director of Maintenance,0,-1,-1,ProPetro Services, TX,3.5,0,-1,-1,-1,-1,-1,-1,-1,3.2,3.3,3.1,2.8,2.5,yr
949,"$75,000 /yr (est.)",75000.0,Associate Maintenance Engineer,0,-1,-1,Calportland, CA,3.7,0,132,1001 to 5000 Employees,1891,Company - Private,Metal & Mineral Manufacturing,Manufacturing,$500 million to $1 billion (USD),3.2,3.7,3.4,3.0,2.9,yr
950,"$82,700 /yr (est.)",82700.0,Facilities Maintenance Engineer,0,-1,-1,Onto Innovation, MN,3.6,0,4,1001 to 5000 Employees,2019,Company - Public,Electronics Manufacturing,Manufacturing,$1 to $5 billion (USD),3.4,3.5,3.5,3.2,3.4,yr
951,"$94,745 /yr (est.)",94745.0,"Maintenance and Operations, Energy Management Control System Engineer",0,-1,-1,JPL/NASA, CA,4.4,0,87,5001 to 10000 Employees,1936,Nonprofit Organization,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.3,3.8,4.4,3.9,4.3,yr
952,"$85,842 /yr (est.)",85842.0,Reliability Engineer,0,-1,-1,Mondelēz International, OR,4.0,0,11,10000+ Employees,2012,Company - Public,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),3.6,3.8,3.9,3.5,3.6,yr
953,"$130,000 /yr (est.)",130000.0,Maintenance Manager - 1st Shift - 1050,0,-1,-1,Ghirardelli Chocolate Company, CA,3.6,0,171,1001 to 5000 Employees,1852,Company - Private,Food & Beverage Manufacturing,Manufacturing,$500 million to $1 billion (USD),2.9,3.0,3.2,3.2,3.2,yr
954,"$105,000 /yr (est.)",105000.0,Facilities Engineer,0,-1,-1,SpaceX, FL,4.0,0,21,5001 to 10000 Employees,2002,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.1,3.8,3.8,3.4,2.7,yr
955,$35.00 /hr (est.),72800.0,Operating Engineer,0,-1,-1,JLL, LA,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.7,3.5,3.9,3.5,3.7,hr
956,"$100,997 /yr (est.)",100997.0,I & E Engineer,0,-1,-1,BASF Corporation, TX,3.8,0,158,10000+ Employees,1865,Company - Public,Chemical Manufacturing,Manufacturing,$5 to $10 billion (USD),3.6,4.1,3.7,3.2,3.5,yr
957,"$61,727 /yr (est.)",61727.0,Area Maintenance Manager,0,-1,-1,Campbell Soup Company, NC,3.9,0,154,10000+ Employees,1869,Company - Public,Food & Beverage Manufacturing,Manufacturing,$5 to $10 billion (USD),3.6,4.0,3.6,3.4,3.6,yr
958,"$59,613 /yr (est.)",59613.0,Maintenance Engineer,0,-1,-1,Nucor Steel Texas, TX,4.2,0,-1,-1,-1,-1,-1,-1,-1,3.6,4.0,4.5,3.8,3.5,yr
959,"$117,067 /yr (est.)",117067.0,"Director, Maintenance and Reliability",0,-1,-1,ABBVIE, IL,3.9,0,10,10000+ Employees,2013,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.7,3.9,3.8,3.5,3.6,yr
960,"$156,000 /yr (est.)",156000.0,Regional Director of Maintenance - West,0,-1,-1,Medline Industries Inc, CA,3.6,0,57,10000+ Employees,1966,Company - Private,Health Care Products Manufacturing,Manufacturing,$10+ billion (USD),3.6,3.5,3.5,3.3,3.2,yr
961,"$80,588 /yr (est.)",80588.0,Mechanical Maintenance & Reliability Engineer,0,-1,-1,Indorama Ventures, TX,3.6,0,29,10000+ Employees,1994,Company - Public,Chemical Manufacturing,Manufacturing,$5 to $10 billion (USD),3.2,3.4,3.5,3.4,3.7,yr
962,"$82,280 /yr (est.)",82280.0,Reliability Engineer-Maintenance,0,-1,-1,Evonik, NY,3.8,0,16,10000+ Employees,2007,Company - Public,Chemical Manufacturing,Manufacturing,$10+ billion (USD),3.4,3.8,3.7,3.3,3.7,yr
963,"$100,000 /yr (est.)",100000.0,Sr. Facilities Engineer,0,-1,-1,BAXTER, AL,3.7,0,92,10000+ Employees,1931,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.5,3.7,3.7,3.2,3.5,yr
964,"$76,452 /yr (est.)",76452.0,Facilities Engineer,0,-1,-1,Safran, NH,3.9,0,18,10000+ Employees,2005,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),3.6,3.5,3.7,3.3,3.7,yr
965,"$81,449 /yr (est.)",81449.0,Reliability Maintenance Engineer,0,-1,-1,Occidental Petroleum Corporation, KS,3.9,0,103,10000+ Employees,1920,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",$10+ billion (USD),3.6,4.1,3.8,3.5,3.9,yr
966,"$134,585 /yr (est.)",134585.0,Senior Chief Engineer,0,-1,-1,JLL, WA,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.7,3.5,3.9,3.5,3.7,yr
967,"$83,424 /yr (est.)",83424.0,"Reliability Engineer, Rotating Equipment",0,-1,-1,INEOS Styrolution America LLC, TX,4.0,0,12,1001 to 5000 Employees,2011,Subsidiary or Business Segment,Chemical Manufacturing,Manufacturing,$1 to $5 billion (USD),3.8,4.3,3.6,3.5,4.0,yr
968,"$91,317 /yr (est.)",91317.0,Maintenance & Reliability Engineer,0,-1,-1,Solvay, CA,3.9,0,160,10000+ Employees,1863,Company - Public,Chemical Manufacturing,Manufacturing,$10+ billion (USD),3.3,4.0,3.7,3.2,3.8,yr
969,"$88,712 /yr (est.)",88712.0,Maintenance & Reliability Engineer,0,-1,-1,Linde plc, ME,3.8,0,144,10000+ Employees,1879,Company - Public,Chemical Manufacturing,Manufacturing,$10+ billion (USD),3.5,3.6,3.6,3.3,3.4,yr
970,"$78,118 /yr (est.)",78118.0,Maintenance Reliability Engineer,0,-1,-1,Stealth Recruiting Services, MO,-1.0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,yr
971,"$110,000 /yr (est.)",110000.0,Sr. Chief Engineer,0,-1,-1,Cushman & Wakefield, GA,3.8,0,106,10000+ Employees,1917,Company - Public,Real Estate,Real Estate,$5 to $10 billion (USD),3.6,3.4,3.7,3.4,3.5,yr
972,"$75,188 /yr (est.)",75188.0,Maintenance/Reliability Engineer,0,-1,-1,"Calumet Specialty Products Partners, L.P.", PA,3.1,0,33,1001 to 5000 Employees,1990,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",$1 to $5 billion (USD),2.9,3.5,2.8,2.6,3.3,yr
973,"$79,926 /yr (est.)",79926.0,Mechanical Field Service Engineer,0,-1,-1,Li-Cycle Corp, AZ,3.8,0,-1,-1,-1,-1,-1,-1,-1,3.8,3.9,3.6,3.8,3.6,yr
974,"$71,355 /yr (est.)",71355.0,Industrial Maintenance Engineer,0,-1,-1,CONAGRA, AR,3.7,0,104,10000+ Employees,1919,Company - Public,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),3.4,3.8,3.4,3.2,3.1,yr
975,"$159,375 /yr (est.)",159375.0,"Director, Reliability, Maintenance & Engineering",0,-1,-1,Meati Foods, CO,2.3,0,-1,-1,-1,-1,-1,-1,-1,2.4,2.7,2.4,1.9,2.7,yr
976,"$76,819 /yr (est.)",76819.0,Facilities Engineer,0,-1,-1,Oak Ridge National Laboratory, TN,3.6,0,80,5001 to 10000 Employees,1943,Government,National Agencies,Government & Public Administration,Unknown / Non-Applicable,3.5,3.7,3.3,2.7,3.6,yr
977,"$102,500 /yr (est.)",102500.0,Mechanical Maintenance Engineer,0,-1,-1,Seaport Canaveral, FL,-1.0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,yr
978,"$58,976 /yr (est.)",58976.0,Field Service Engineer I,0,-1,-1,Omnicell, ME,3.3,0,31,1001 to 5000 Employees,1992,Company - Public,Health Care Services & Hospitals,Healthcare,$1 to $5 million (USD),3.2,3.4,3.2,2.9,3.3,yr
979,"$70,992 /yr (est.)",70992.0,Facilities Engineer - Mechanical,0,-1,-1,"Honda Development and Manufacturing of America, LLC.", AL,4.0,0,75,10000+ Employees,1948,Company - Public,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable,3.6,3.9,3.7,3.4,3.5,yr
980,"$82,415 /yr (est.)",82415.0,Engineering and Maintenance Manager,0,-1,-1,Ecolab, GA,3.7,0,100,10000+ Employees,1923,Company - Public,Chemical Manufacturing,Manufacturing,$10+ billion (USD),3.5,3.5,3.7,3.2,3.3,yr
981,"$115,097 /yr (est.)",115097.0,MAINTENANCE & RELIABILITY ENGINEERING MANAGER,0,-1,-1,Brownsville Public Utilities Board (BPUB), TX,3.5,0,63,501 to 1000 Employees,1960,Government,Energy & Utilities,"Energy, Mining & Utilities",$100 to $500 million (USD),2.8,3.5,3.3,2.9,3.5,yr
982,"$88,192 /yr (est.)",88192.0,Engineering / Maintenance Manager,0,-1,-1,Stealth Recruiting Services, TX,-1.0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,yr
983,"$100,000 /yr (est.)",100000.0,Maintenance and Reliability Manager,0,-1,-1,Veolia, AR,3.8,0,170,10000+ Employees,1853,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",$1 to $5 billion (USD),3.6,3.5,3.7,3.5,3.7,yr
984,"$66,386 /yr (est.)",66386.0,Field Service Engineer II,0,-1,-1,Omnicell, FL,3.3,0,31,1001 to 5000 Employees,1992,Company - Public,Health Care Services & Hospitals,Healthcare,$1 to $5 million (USD),3.2,3.4,3.2,2.9,3.3,yr
985,"$71,179 /yr (est.)",71179.0,Maintenance Manager,0,-1,-1,Henkel, NH,4.3,0,147,10000+ Employees,1876,Company - Public,Consumer Product Manufacturing,Manufacturing,$10+ billion (USD),4.0,4.0,4.2,3.9,4.0,yr
986,"$60,783 /yr (est.)",60783.0,Manager Maintenance,0,-1,-1,"Coca-Cola Consolidated, Inc.", VA,3.4,0,121,10000+ Employees,1902,Company - Public,Food & Beverage Manufacturing,Manufacturing,$1 to $5 billion (USD),3.3,3.2,3.3,3.1,3.0,yr
987,"$85,173 /yr (est.)",85173.0,Maintenance & Reliability Manager,0,-1,-1,Wonderful Citrus, TX,3.6,0,43,5001 to 10000 Employees,1980,Company - Private,Consumer Product Manufacturing,Manufacturing,$1 to $5 billion (USD),3.3,3.9,3.5,3.3,3.5,yr
988,"$88,608 /yr (est.)",88608.0,Maintenance Manager,0,-1,-1,Solina USA, NV,3.3,0,-1,-1,-1,-1,-1,-1,-1,3.0,3.0,2.5,3.0,3.0,yr
989,$32.00 /hr (est.),66560.0,Building Engineer / Facilities Maintenance Technician (1st Shift),0,-1,-1,"Lexmark International, Inc.", CO,4.1,0,32,10000+ Employees,1991,Company - Private,Computer Hardware Development,Information Technology,$1 to $5 billion (USD),3.7,3.6,4.1,3.7,4.3,hr
990,"$150,000 /yr (est.)",150000.0,Maintenance Manager,0,-1,-1,The Neil Jones Food Company, CA,3.3,0,-1,-1,-1,-1,-1,-1,-1,3.0,3.4,2.9,3.1,2.9,yr
991,"$100,000 /yr (est.)",100000.0,Maintenance Manager,0,-1,-1,Dawn Staffing USA, CO,-1.0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,yr
992,$28.70 /hr (est.),59696.0,Plant Operations & Maintenance Engineer 1,0,-1,-1,University of San Diego, CA,4.2,0,74,1001 to 5000 Employees,1949,College / University,Colleges & Universities,Education,$100 to $500 million (USD),3.5,3.7,4.2,3.7,4.1,hr
993,"$125,536 /yr (est.)",125536.0,Facilities Engineering Manager,0,-1,-1,Corning, CA,3.8,0,172,Unknown,1851,Company - Public,Electronics Manufacturing,Manufacturing,Unknown / Non-Applicable,3.6,3.8,3.8,3.3,3.4,yr
994,"$66,639 /yr (est.)",66639.0,Maintenance Manager,0,-1,-1,Kerry, MN,2.9,0,51,10000+ Employees,1972,Company - Public,Food & Beverage Manufacturing,Manufacturing,$5 to $10 billion (USD),2.9,3.4,2.7,2.4,2.9,yr
995,"$95,000 /yr (est.)",95000.0,Plant Maintenance Engineer/ Project Engineer,0,-1,-1,Kroger Manufacturing, KY,3.1,0,-1,-1,-1,-1,-1,-1,-1,3.0,3.0,2.9,2.6,2.8,yr
996,"$93,000 /yr (est.)",93000.0,Maintenance Planner,0,-1,-1,Turner Staffing Group, CA,-1.0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,yr
997,"$82,597 /yr (est.)",82597.0,Senior Maintenance Manager,0,-1,-1,Mondelēz International, OR,4.0,0,11,10000+ Employees,2012,Company - Public,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),3.6,3.8,3.9,3.5,3.6,yr
998,"$112,258 /yr (est.)",112258.0,"Manager-Engineering Operations - Facilities Management (1.0 FTE, Days)",0,-1,-1,Lucile Packard Children's Hospital, CA,4.0,0,32,5001 to 10000 Employees,1991,Hospital,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.6,4.2,3.8,3.4,3.6,yr
999,"$86,221 /yr (est.)",86221.0,Senior I/E Engineer - Ethane Cracker Unit,0,-1,-1,TotalEnergies, TX,3.9,0,99,10000+ Employees,1924,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",$25 to $100 million (USD),3.5,3.7,3.6,3.3,3.6,yr
1000,"$93,849 /yr (est.)",93849.0,Assistant Chief Engineer,0,-1,-1,JLL, WA,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.7,3.5,3.9,3.5,3.7,yr
1001,"$78,027 /yr (est.)",78027.0,Engineering & Maintenance Manager,0,-1,-1,Polynt Composites USA Inc, TX,3.3,0,-1,-1,-1,-1,-1,-1,-1,2.9,3.7,2.9,2.7,3.3,yr
1002,"$74,917 /yr (est.)",74917.0,Maintenance Engineer,0,-1,-1,Kinder Morgan, TX,3.8,0,26,10000+ Employees,1997,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",$10+ billion (USD),3.5,3.7,3.4,3.2,3.3,yr
1003,"$86,500 /yr (est.)",86500.0,Maintenance Planner/Scheduler,0,-1,-1,SLAC National Accelerator Laboratory, CA,4.1,0,61,1001 to 5000 Employees,1962,Government,National Agencies,Government & Public Administration,Unknown / Non-Applicable,3.9,3.7,3.8,3.3,3.8,yr
1004,"$87,500 /yr (est.)",87500.0,Maintenance Manager,0,-1,-1,Star Snax LLC, NC,1.0,0,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,1.0,yr
1005,"$110,000 /yr (est.)",110000.0,Maintenance Manager,0,-1,-1,Alexander Rose International, GA,-1.0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,yr
1006,"$93,000 /yr (est.)",93000.0,Maintenance Planner,0,-1,-1,Martin Marietta, CA,3.9,0,84,5001 to 10000 Employees,1939,Company - Public,Mining & Metals,"Energy, Mining & Utilities",$1 to $5 billion (USD),3.6,3.8,3.7,3.3,3.1,yr
1007,"$104,845 /yr (est.)",104845.0,"Maintenance & Reliability Engineer, Cell Materials",0,-1,-1,Tesla, TX,3.6,0,20,10000+ Employees,2003,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$1 to $5 billion (USD),3.7,3.7,3.4,3.1,2.9,yr
1008,"$73,571 /yr (est.)",73571.0,Maintenance Manager,0,-1,-1,Goodyear, KS,3.7,0,125,10000+ Employees,1898,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.4,3.6,3.5,3.2,3.4,yr
1009,"$95,000 /yr (est.)",95000.0,Maintenance Reliability Engineer II,0,-1,-1,Specialty Granules, CA,3.5,0,100,501 to 1000 Employees,1923,Company - Private,Mining & Metals,"Energy, Mining & Utilities",$100 to $500 million (USD),4.3,3.8,3.4,2.9,3.1,yr
1010,"$97,400 /yr (est.)",97400.0,Maintenance Engineer (Mechanical),0,-1,-1,BASF Corporation, OH,3.8,0,158,10000+ Employees,1865,Company - Public,Chemical Manufacturing,Manufacturing,$5 to $10 billion (USD),3.6,4.1,3.7,3.2,3.5,yr
1011,"$76,167 /yr (est.)",76167.0,Maintenance Reliability Engineer,0,-1,-1,Loparex LLC, NC,3.2,0,117,Unknown,1906,Company - Private,Consumer Product Manufacturing,Manufacturing,Unknown / Non-Applicable,3.0,3.8,2.7,2.4,3.3,yr
1012,"$69,604 /yr (est.)",69604.0,Maintenance Reliability Engineer - BFG3,0,-1,-1,Michelin, AL,4.1,0,134,10000+ Employees,1889,Company - Public,Machinery Manufacturing,Manufacturing,$10+ billion (USD),3.7,3.6,4.1,3.6,3.9,yr
1013,"$130,000 /yr (est.)",130000.0,Maintenance Manager,0,-1,-1,Nor-Cal Beverage, CA,2.8,0,-1,-1,-1,-1,-1,-1,-1,2.6,3.0,2.5,2.3,2.1,yr
1014,"$69,108 /yr (est.)",69108.0,Maintenance Engineer,0,-1,-1,Commercial Metals Company, NJ,3.9,0,108,10000+ Employees,1915,Company - Public,Metal & Mineral Manufacturing,Manufacturing,$5 to $25 million (USD),3.9,4.0,3.9,3.8,3.7,yr
1015,"$84,064 /yr (est.)",84064.0,Mechanical Maintenance Engineer,0,-1,-1,LyondellBasell Industries, TX,4.0,0,16,10000+ Employees,2007,Company - Public,Chemical Manufacturing,Manufacturing,$10+ billion (USD),3.6,4.2,3.7,3.3,3.5,yr
1016,"$56,592 /yr (est.)",56592.0,Maintenance Engineer,0,-1,-1,Ocado Group, GA,3.5,0,23,10000+ Employees,2000,Company - Public,Grocery Stores,Retail & Wholesale,$1 to $5 billion (USD),3.2,3.3,3.3,3.1,3.2,yr
1017,"$84,663 /yr (est.)",84663.0,Plant Reliability & Maintenance Engineer,0,-1,-1,Engineering & Inspection Services, TX,4.8,0,23,51 to 200 Employees,2000,Company - Private,Energy & Utilities,"Energy, Mining & Utilities",Unknown / Non-Applicable,4.7,4.7,5.0,5.0,5.0,yr
1018,"$172,000 /yr (est.)",172000.0,"Software Engineer, Computer Vision - Reality Labs",0,1,-1,"Meta
3.9",Remote,3.9,1,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,yr
1019,"$167,500 /yr (est.)",167500.0,Robotics Software Engineer,3,1,1,"Bear Robotics
2.2", CA,2.2,0,-1,-1,-1,-1,-1,-1,-1,2.2,2.5,2.3,1.7,2.5,yr
1020,"$106,500 /yr (est.)",106500.0,Mechanical Engineer,4,1,1,OXMAN, NY,-1.0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,yr
1021,"$95,000 /yr (est.)",95000.0,Automation Engineer,5,1,-1,"True Velocity
4.3", TX,4.3,0,-1,-1,-1,-1,-1,-1,-1,4.7,4.0,4.2,4.3,3.7,yr
1022,"$174,450 /yr (est.)",174450.0,Staff Robotics Software Engineer,6,1,1,"Johnson & Johnson
4.2", CA,4.2,0,136,10000+ Employees,1887,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.9,4.1,4.2,3.8,4.0,yr
1023,"$110,000 /yr (est.)",110000.0,Integration Engineer,3,1,-1,"Phantom Auto
4.4", CO,4.4,0,6,1 to 50 Employees,2017,Company - Private,Shipping & Trucking,Transportation & Logistics,Unknown / Non-Applicable,4.6,4.5,4.5,4.5,4.1,yr
1024,$31.15 /hr (est.),64792.0,"Amazon Robotics - Technical Artist Co-op - July to December 2023, Virtual Systems",0,1,-1,"Amazon.com Services LLC
3.8",Remote,3.8,1,29,10000+ Employees,1994,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),3.8,3.9,3.7,3.4,3.3,hr
1025,"$101,491 /yr (est.)",101491.0,Dialog Engineer,5,1,0,"Deloitte
4.1", TX,4.1,0,173,10000+ Employees,1850,Company - Private,Accounting & Tax,Financial Services,$10+ billion (USD),4.3,3.8,4.0,3.8,3.3,yr
1026,"$70,814 /yr (est.)",70814.0,Robotics Engineer,8,1,-1,"Tekskills Inc
4.3", IL,4.3,0,20,501 to 1000 Employees,2003,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,4.4,3.9,4.2,4.2,4.3,yr
1027,"$110,000 /yr (est.)",110000.0,Robotics Mechanical Engineer,5,1,-1,"PopUp Talent
4.0", CA,4.0,0,-1,-1,-1,-1,-1,-1,-1,3.7,3.4,3.7,3.7,4.0,yr
1029,"$76,998 /yr (est.)",76998.0,ROBOTICS ENGINEER,0,1,0,ARIS Technology, IL,-1.0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,yr
1030,"$117,500 /yr (est.)",117500.0,Software Engineer - Frontend,0,1,-1,"Coco
4.1", CA,4.1,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.8,3.9,3.7,3.9,yr
1031,"$108,770 /yr (est.)",108770.0,Amazon Robotics - Hardware Development Engineer Co-Op - July-December 2023,0,1,0,"Amazon.com Services LLC
3.8", MA,3.8,0,29,10000+ Employees,1994,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),3.8,3.9,3.7,3.4,3.3,yr
1032,"$120,000 /yr (est.)",120000.0,Software Engineer,5,1,1,ERTHOS INC, AZ,-1.0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,yr
1033,$70.00 /hr (est.),145600.0,Robotic Software engineer(UAV),0,1,-1,"Mobile Programming LLC
3.8",Remote,3.8,1,23,1001 to 5000 Employees,2000,Company - Private,Computer Hardware Development,Information Technology,$100 to $500 million (USD),3.8,3.5,3.5,3.4,3.6,hr
1034,"$100,000 /yr (est.)",100000.0,Linux Kernel Software Engineer,0,2,-1,Scythe Robotics,United States,-1.0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,yr
1035,"$89,500 /yr (est.)",89500.0,Robotics/Automations Engineer,0,1,0,"Vagus Technologies
4.0", NJ,4.0,0,17,51 to 200 Employees,2006,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,4.1,3.6,3.9,3.7,3.9,yr
1036,"$67,751 /yr (est.)",67751.0,Frontend Engineer I,0,1,-1,"Foxconn-D Group
3.4", WI,3.4,0,-1,-1,-1,-1,-1,-1,-1,3.2,3.4,3.1,2.8,3.0,yr
1037,"$80,785 /yr (est.)",80785.0,Software Engineer I,2,1,1,"Universal Instruments Corporation
2.1", NY,2.1,0,-1,-1,-1,-1,-1,-1,-1,1.9,1.8,2.0,1.8,2.5,yr
1038,"$99,194 /yr (est.)",99194.0,Robotics Engineer,0,-1,-1,Net-Inspect, WA,-1.0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,yr
1039,"$172,000 /yr (est.)",172000.0,"Backend Engineer, ML Productivity",0,1,-1,"Waymo
3.9", CA,3.9,0,14,Unknown,2009,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.4,4.0,4.0,3.4,3.7,yr
1040,$82.50 /hr (est.),171600.0,Robotics Simulation Engineer,0,2,-1,"Pi-Square Technologies
3.9", NH,3.9,0,4,201 to 500 Employees,2019,Company - Private,Software Development,Information Technology,Unknown / Non-Applicable,4.0,3.7,4.2,4.1,3.9,hr
1041,"$94,255 /yr (est.)",94255.0,"Senior Software Automation Test Engineer, Surgical Robotics",4,1,0,"Johnson & Johnson
4.2", MA,4.2,0,136,10000+ Employees,1887,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.9,4.1,4.2,3.8,4.0,yr
1042,"$72,014 /yr (est.)",72014.0,Associate Data Engineer,3,1,1,"Benson Hill
3.5", MO,3.5,0,11,51 to 200 Employees,2012,Company - Private,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$1 to $5 million (USD),3.4,3.8,3.7,3.1,3.2,yr
