Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time Unit,Scale_Company_Size,Scale_Revenue,Scale_Location
61920.0,"Community Manager & Staff Scientist, Flywire",2.0,1,1,Princeton University,NJ,4.5,0,277.0,5001 to 10000 Employees,1746,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,4.1,4.2,4.2,3.8,3.9,yr,6.0,6.5103668261563,2.0
81920.0,Machine Learning Engineer - Intelligent Systems,2.0,1,1,"Lynntech, Inc.",TX,3.6,0,36.0,51 to 200 Employees,1987,Private,Research & Development,Management & Consulting,$5 to $25 million (USD),3.3,2.3,3.5,2.7,3.7,yr,2.0,3.0,12.0
110390.0,Senior IT Systems Engineer,3.0,1,1,Hudson River Trading,IL,4.1,0,21.0,501 to 1000 Employees,2002,Private,Research & Development,Management & Consulting,Unknown / Non-Applicable,4.1,4.6,3.9,4.2,3.6,yr,4.0,6.5103668261563,27.0
155875.0,Lead XR Prototyping Engineer (FT),10.0,1,1,HTC.com,CA,3.7,0,26.0,10000+ Employees,1997,Public,Electronics Manufacturing,Manufacturing,$10+ billion (USD),3.2,3.4,3.4,3.1,3.6,yr,7.0,9.0,4.0
121016.0,"VP, Product Design",10.0,2,1,Kin Insurance,IL,3.6,0,7.0,51 to 200 Employees,2016,Private,Insurance Carriers,Insurance,Unknown / Non-Applicable,3.5,3.5,3.5,3.5,4.2,yr,2.0,6.5103668261563,27.0
101980.0,Sr. Business Development Manager (Mobile Games),3.0,1,1,TapResearch,CA,3.9,0,10.0,51 to 200 Employees,2013,Private,Enterprise Software & Network Solutions,Information Technology,$5 to $25 million (USD),3.7,3.8,3.9,4.0,4.1,yr,2.0,3.0,4.0
101464.0,Content Design Senior Manager,3.0,1,1,FanDuel,GA,4.0,0,14.0,501 to 1000 Employees,2009,Private,Sports & Recreation,"Arts, Entertainment & Recreation",$100 to $500 million (USD),3.8,3.8,4.0,3.7,3.8,yr,4.0,6.0,18.0
135091.0,Senior Product Manager (US),4.0,2,1,17LIVE,CA,3.8,0,37.640253565768624,-1,-1,Private,Unknown,-1,-1,3.5,4.0,3.6,3.0,3.7,yr,4.464377406931964,6.5103668261563,4.0
69489.0,UX Manager (Hybrid Work Schedule),3.0,1,1,Parts Town,IL,3.9,0,36.0,501 to 1000 Employees,1987,Private,Other,Retail & Wholesale,$1 to $5 billion (USD),3.9,3.5,4.1,3.7,3.8,yr,4.0,7.0,27.0
139533.0,Sr. Marketing Manager (Product/Growth),8.0,1,1,TapResearch,CA,3.9,0,10.0,51 to 200 Employees,2013,Private,Enterprise Software & Network Solutions,Information Technology,$5 to $25 million (USD),3.7,3.8,3.9,4.0,4.1,yr,2.0,3.0,4.0
53247.0,Equipment & Operations Specialist,2.0,1,0,New Jersey Institute of Technology,NJ,4.2,0,142.0,1001 to 5000 Employees,1881,College / University,Colleges & Universities,Education,$100 to $500 million (USD),4.0,3.6,4.1,3.7,4.1,yr,5.0,6.0,2.0
36353.0,Camp Counselor,0.0,1,1,Brookhaven National Laboratory,NY,3.8,0,76.0,1001 to 5000 Employees,1947,Government,National Agencies,Government & Public Administration,$500 million to $1 billion (USD),3.5,3.6,3.6,3.1,3.7,yr,5.0,7.0,10.0
200000.0,Senior Network Security Engineer,10.0,1,-1,Hudson River Trading,NY,4.1,0,21.0,501 to 1000 Employees,2002,Private,Research & Development,Management & Consulting,Unknown / Non-Applicable,4.1,4.6,3.9,4.2,3.6,yr,4.0,6.5103668261563,10.0
108250.0,Senior Reverse Engineer,3.0,1,1,Kudu Dynamics,VA,4.1,0,10.0,51 to 200 Employees,2013,Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.5,5.0,4.5,5.0,5.0,yr,2.0,6.5103668261563,17.0
56825.0,Customer Interaction Analyst,2.0,1,-1,NICE,GA,4.1,0,37.0,5001 to 10000 Employees,1986,Public,Enterprise Software & Network Solutions,Information Technology,$1 to $5 billion (USD),4.0,3.8,4.1,3.9,3.9,yr,6.0,7.0,18.0
127286.0,Senior Competitive Intelligence Analyst,4.0,1,1,"Big Fish Games, Inc.",NV,3.8,0,21.0,201 to 500 Employees,2002,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$25 to $100 million (USD),3.7,3.7,4.1,3.6,4.5,yr,3.0,6.5103668261563,37.0
85069.0,Business Development Analyst,3.0,1,1,Rhombus,CA,4.0,0,37.640253565768624,-1,-1,Private,Unknown,-1,-1,4.0,3.0,5.0,5.0,5.0,yr,4.464377406931964,6.5103668261563,4.0
96729.0,"Analyst, Business Intelligence",3.0,1,-1,Publicis Health Media,PA,4.0,0,37.640253565768624,-1,-1,Private,Unknown,-1,-1,3.9,3.6,4.2,3.8,4.1,yr,4.464377406931964,6.5103668261563,31.0
90000.0,Senior Data Analyst,3.0,2,1,TCGplayer,LA,3.6,0,37.640253565768624,-1,-1,Private,Unknown,-1,-1,3.3,3.4,4.0,2.9,3.5,yr,4.464377406931964,6.5103668261563,3.0
57000.0,"Analyst, Climate-Smart Agriculture",2.0,1,1,Environmental Defense Fund,LA,3.9,0,56.0,1001 to 5000 Employees,1967,Nonprofit Organization,Other,Nonprofit & NGO,$100 to $500 million (USD),3.3,3.7,3.8,3.1,3.8,yr,5.0,6.0,3.0
135650.0,Senior Pricing Analyst,10.0,1,1,CommScope,LA,3.7,0,37.640253565768624,-1,-1,Private,Unknown,-1,-1,3.3,3.6,3.6,3.3,3.8,yr,4.464377406931964,6.5103668261563,3.0
122500.0,Senior Financial Analyst,4.0,1,1,UJET,CA,4.4,0,8.0,51 to 200 Employees,2015,Private,Software Development,Information Technology,Unknown / Non-Applicable,4.6,4.5,4.7,4.7,4.6,yr,2.0,6.5103668261563,4.0
76317.0,Tier 2 Network Security Analyst,2.0,1,1,Masergy,TX,3.8,0,60.0,10000+ Employees,1963,Public,Telecommunications Services,Telecommunications,$10+ billion (USD),3.6,3.9,3.7,3.4,3.6,yr,7.0,9.0,12.0
61686.0,Product Analyst,2.0,1,0,PRADCO Outdoor Brands,AL,3.9,0,129.0,201 to 500 Employees,1894,Private,Consumer Product Manufacturing,Manufacturing,Less than $1 million (USD),3.2,3.7,3.8,3.5,3.8,yr,3.0,1.0,23.0
81833.0,"Senior Analyst, Capital Markets",3.0,1,0,Janover Ventures,FL,5.0,0,37.640253565768624,-1,-1,Private,Unknown,-1,-1,5.0,4.6,5.0,5.0,5.0,yr,4.464377406931964,6.5103668261563,7.0
80724.0,Environmental Programs Analyst I/II,3.0,-1,-1,"City of Santa Cruz, CA",LA,3.4,0,37.640253565768624,-1,-1,Private,Unknown,-1,-1,2.9,3.3,3.8,3.1,3.7,mo,4.464377406931964,6.5103668261563,3.0
64000.0,"Data Analyst, Energy Transition, EDF+Business",2.0,1,1,Environmental Defense Fund,MA,3.9,0,56.0,1001 to 5000 Employees,1967,Nonprofit Organization,Other,Nonprofit & NGO,$100 to $500 million (USD),3.3,3.7,3.8,3.1,3.8,yr,5.0,6.0,14.0
75000.0,Senior Trading Analyst,3.0,1,-1,Swish Analytics,LA,5.0,0,9.0,1 to 50 Employees,2014,Private,Other,"Arts, Entertainment & Recreation",Unknown / Non-Applicable,5.0,5.0,5.0,5.0,5.0,yr,1.0,6.5103668261563,3.0
71999.0,"Analyst, Finance",2.0,1,1,Effectv,PA,3.6,0,20.0,1001 to 5000 Employees,2003,Private,Advertising & Public Relations,Media & Communication,$1 to $5 billion (USD),3.3,3.8,3.7,3.3,3.8,yr,5.0,7.0,31.0
237500.0,Senior Quantitative Analyst - Fixed Income Derivatives,7.0,1,1,Hudson River Trading,NY,4.1,0,21.0,501 to 1000 Employees,2002,Private,Research & Development,Management & Consulting,Unknown / Non-Applicable,4.1,4.6,3.9,4.2,3.6,yr,4.0,6.5103668261563,10.0
63530.0,P & L Analyst,2.0,2,1,Global Partners,MA,4.0,0,90.0,1001 to 5000 Employees,1933,Public,Energy & Utilities,"Energy, Mining & Utilities",$10+ billion (USD),3.7,3.9,3.9,3.5,3.7,yr,5.0,9.0,14.0
120173.0,Sr Principal Business Analyst,10.0,2,1,Hasbro,RI,3.7,0,100.0,5001 to 10000 Employees,1923,Public,Consumer Product Manufacturing,Manufacturing,$5 to $10 billion (USD),3.0,3.5,3.6,3.1,3.5,yr,6.0,8.0,35.0
100025.0,Digital Product Marketing Sr. Analyst,3.0,1,-1,PepsiCo,NY,4.0,0,58.0,10000+ Employees,1965,Public,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),3.8,3.9,3.9,3.6,3.5,yr,7.0,9.0,10.0
98000.0,Strategy and Planning Analyst,3.0,2,-1,Ropes & Gray,NY,3.8,0,158.0,1001 to 5000 Employees,1865,Private,Other,Legal,$1 to $5 billion (USD),3.8,4.1,3.5,3.5,2.9,yr,5.0,7.0,10.0
132367.0,"Senior Data Analyst, Warcraft Arclight Rumble Analytics",4.0,1,1,Blizzard Entertainment,CA,3.6,0,32.0,1001 to 5000 Employees,1991,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$1 to $5 billion (USD),3.3,3.2,3.6,2.9,3.8,yr,5.0,7.0,4.0
212500.0,Quantitative Analyst - Credit Derivatives,6.0,1,1,Hudson River Trading,NY,4.1,0,21.0,501 to 1000 Employees,2002,Private,Research & Development,Management & Consulting,Unknown / Non-Applicable,4.1,4.6,3.9,4.2,3.6,yr,4.0,6.5103668261563,10.0
70011.0,Financial Analyst,2.0,1,1,Agua Caliente Casino • Resort • Spa,CA,3.4,0,28.0,1001 to 5000 Employees,1995,Private,Other,Hotels & Travel Accommodation,Unknown / Non-Applicable,3.4,3.7,3.5,3.1,3.1,yr,5.0,6.5103668261563,4.0
92500.0,"Sr. Analyst, Business Intelligence",3.0,-1,-1,Warner Music Group,NY,3.7,0,20.0,1001 to 5000 Employees,2003,Public,Broadcast Media,Media & Communication,$1 to $5 billion (USD),3.2,3.3,3.7,3.2,3.5,yr,5.0,7.0,10.0
127286.0,Senior Competitive Intelligence Analyst,3.0,-1,-1,Aristocrat,NV,4.0,0,70.0,5001 to 10000 Employees,1953,Public,Other,"Arts, Entertainment & Recreation",$1 to $5 billion (USD),3.8,4.0,4.1,3.8,4.1,yr,6.0,7.0,37.0
76900.0,FINANCIAL ANALYST,2.0,1,1,Sandia Resort And Casino,NM,3.2,0,43.0,1001 to 5000 Employees,1980,Government,Other,Hotels & Travel Accommodation,$100 to $500 million (USD),3.0,3.9,3.0,2.6,2.4,yr,5.0,6.0,41.0
91153.0,"Sr Analyst, Finance",3.0,1,1,Effectv,PA,3.6,0,20.0,1001 to 5000 Employees,2003,Private,Advertising & Public Relations,Media & Communication,$1 to $5 billion (USD),3.3,3.8,3.7,3.3,3.8,yr,5.0,7.0,31.0
56997.0,Customer Interaction Analyst,2.0,1,-1,NICE Systems,GA,4.3,0,37.0,5001 to 10000 Employees,1986,Public,Enterprise Software & Network Solutions,Information Technology,$1 to $5 million (USD),4.2,3.9,4.3,4.0,4.0,yr,6.0,2.0,18.0
134875.0,Senior Analyst,4.0,1,1,Syneos Health Clinical,LA,3.8,0,37.640253565768624,-1,-1,Private,Unknown,-1,-1,3.6,3.5,3.8,3.5,3.8,yr,4.464377406931964,6.5103668261563,3.0
112000.0,Operations Research Analyst,4.0,1,1,Peraton,IL,3.6,0,6.0,10000+ Employees,2017,Private,Information Technology Support Services,Information Technology,$5 to $10 billion (USD),3.4,3.6,3.4,3.3,3.8,yr,7.0,8.0,27.0
70000.0,"Senior Analyst, Market Access",5.0,1,1,W2O Group,Remote,3.4,1,22.0,1001 to 5000 Employees,2001,Private,Advertising & Public Relations,Media & Communication,$100 to $500 million (USD),3.5,3.7,3.3,3.1,3.0,yr,5.0,6.0,1.0
70000.0,Compensation Analyst,2.0,1,-1,2U,DC,3.4,0,15.0,1001 to 5000 Employees,2008,Public,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),3.1,3.3,3.6,3.0,3.8,yr,5.0,6.0,33.0
96465.0,"Analyst, Financial Planning & Analysis",3.0,1,1,Comcast,PA,3.8,0,60.0,10000+ Employees,1963,Public,Telecommunications Services,Telecommunications,$10+ billion (USD),3.6,3.9,3.7,3.4,3.6,yr,7.0,9.0,31.0
70280.0,Senior Market Research Analyst (Corporate),4.0,1,1,Benenson Strategy Group,NY,2.7,0,23.0,51 to 200 Employees,2000,Public,Research & Development,Management & Consulting,$5 to $25 million (USD),3.1,2.7,2.8,2.8,2.3,yr,2.0,3.0,10.0
55721.0,Digital Marketing SEO Analyst,1.0,1,0,WorkWave,NC,3.8,0,39.0,1001 to 5000 Employees,1984,Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),3.6,3.6,3.8,3.5,4.1,yr,5.0,6.0,19.0
72500.0,"Sr. Analyst, Consulting & Valuation",2.0,1,1,Playfly Sports,IL,4.7,0,37.640253565768624,-1,-1,Private,Unknown,-1,-1,5.0,4.0,4.7,4.7,4.4,yr,4.464377406931964,6.5103668261563,27.0
105000.0,"Sr. Analyst, Stock Plan Administration",4.0,1,1,"Take-Two Interactive Software, Inc.",NY,3.9,0,30.0,1001 to 5000 Employees,1993,Public,Video Game Publishing,Media & Communication,$1 to $5 billion (USD),3.7,3.8,3.7,3.5,3.7,yr,5.0,7.0,10.0
47500.0,Marketing Manager,3.0,1,0,Gratia,Remote,3.857459266802444,1,37.640253565768624,-1,-1,Private,Unknown,-1,-1,3.627686375321336,3.69159383033419,3.803007712082262,3.490668380462725,3.76120822622108,yr,4.464377406931964,6.5103668261563,1.0
134875.0,Senior Analyst,3.0,-1,-1,Syneos Health Commercial Solutions,LA,3.9,0,6.0,10000+ Employees,2017,Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,Unknown / Non-Applicable,3.7,3.5,3.8,3.5,3.8,yr,7.0,6.5103668261563,3.0
91153.0,"Sr Analyst, Finance - Business Partnering (Hybrid)",3.0,1,1,Effectv,FL,3.6,0,20.0,1001 to 5000 Employees,2003,Private,Advertising & Public Relations,Media & Communication,$1 to $5 billion (USD),3.3,3.8,3.7,3.3,3.8,yr,5.0,7.0,7.0
96916.0,"Production Associate, Capital Markets",3.0,1,0,JLL,CA,3.9,0,37.640253565768624,-1,-1,Private,Unknown,-1,-1,3.7,3.5,3.8,3.5,3.7,yr,4.464377406931964,6.5103668261563,4.0
79040.0,"Compliance Analyst, iGaming",4.0,1,1,BetMGM LLC,NJ,4.1,0,5.0,1001 to 5000 Employees,2018,Private,Culture & Entertainment,"Arts, Entertainment & Recreation",Unknown / Non-Applicable,4.0,4.3,4.4,4.1,3.9,yr,5.0,6.5103668261563,2.0
62773.0,Treasury Analyst,3.0,1,1,"Medpace, Inc.",OH,3.3,0,31.0,1001 to 5000 Employees,1992,Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$100 to $500 million (USD),3.3,2.9,3.1,2.9,3.1,yr,5.0,6.0,26.0
39998.4,Customer Success Support Analyst Tier 1,2.0,1,1,Sharetec Systems Inc,IN,3.3,0,37.640253565768624,-1,-1,Private,Unknown,-1,-1,2.8,3.1,3.1,3.1,2.7,hr,4.464377406931964,6.5103668261563,22.0
70000.0,"Senior ESG Analyst, Power Sector",4.0,1,1,Environmental Defense Fund,LA,3.9,0,56.0,1001 to 5000 Employees,1967,Nonprofit Organization,Other,Nonprofit & NGO,$100 to $500 million (USD),3.3,3.7,3.8,3.1,3.8,yr,5.0,6.0,3.0
69500.0,Analysts,3.0,1,0,The NorthBridge Group,MA,4.5,0,37.640253565768624,-1,-1,Private,Unknown,-1,-1,3.7,4.2,4.5,3.9,5.0,yr,4.464377406931964,6.5103668261563,14.0
94575.0,Senior Strategy and Planning Analyst,3.0,2,-1,Ropes & Gray,MA,3.8,0,158.0,1001 to 5000 Employees,1865,Private,Other,Legal,$1 to $5 billion (USD),3.8,4.1,3.5,3.5,2.9,yr,5.0,7.0,14.0
87298.0,Business Development Analyst (Commercial),1.0,1,1,Rhombus,CA,4.0,0,37.640253565768624,-1,-1,Private,Unknown,-1,-1,4.0,3.0,5.0,5.0,5.0,yr,4.464377406931964,6.5103668261563,4.0
120162.0,Senior Product Marketing Manager,8.0,1,1,Nextiva,AZ,4.0,0,17.0,501 to 1000 Employees,2006,Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,3.9,4.2,4.2,3.7,4.0,yr,4.0,6.5103668261563,5.0
212500.0,"Associate Director/Director, Finance & Operations",6.0,1,1,BridgeBio,CA,3.9,0,8.0,201 to 500 Employees,2015,Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,Unknown / Non-Applicable,4.0,4.3,4.0,3.6,3.7,yr,3.0,6.5103668261563,4.0
90000.0,Market Research and Analytics Senior Manager,5.0,1,1,TUSHY,NY,4.0,0,37.640253565768624,-1,-1,Private,Unknown,-1,-1,3.7,3.3,3.7,3.7,4.3,yr,4.464377406931964,6.5103668261563,10.0
90000.0,Sector Strategic Planning,3.0,-1,-1,Dassault Systèmes,NY,3.9,0,42.0,10000+ Employees,1981,Public,Software Development,Information Technology,$1 to $5 billion (USD),3.7,3.7,4.1,3.7,4.1,yr,7.0,7.0,10.0
111277.0,"Senior Product Manager - Portfolio, Assets, and NFTs",10.0,2,1,Consensys,NY,4.0,0,9.0,501 to 1000 Employees,2014,Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,3.9,4.2,4.1,3.5,4.4,yr,4.0,6.5103668261563,10.0
134875.0,Senior Analyst,4.0,1,1,Syneos Health Commercial Solutions,LA,3.9,0,6.0,10000+ Employees,2017,Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,Unknown / Non-Applicable,3.7,3.5,3.8,3.5,3.8,yr,7.0,6.5103668261563,3.0
39998.4,Customer Success Support Analyst Tier 1,2.0,1,1,Sharetec,IN,5.0,0,37.640253565768624,-1,-1,Private,Unknown,-1,-1,5.0,4.0,5.0,5.0,5.0,hr,4.464377406931964,6.5103668261563,22.0
103801.0,Product Manager,3.0,-1,-1,"Surescripts, LLC",MN,4.0,0,22.0,501 to 1000 Employees,2001,Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,3.6,4.1,3.8,3.5,4.1,yr,4.0,6.5103668261563,13.0
219000.0,Business Development Director - Dynetics,6.0,1,1,Leidos,AL,3.9,0,54.0,10000+ Employees,1969,Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),3.8,3.6,3.8,3.6,4.0,yr,7.0,9.0,23.0
82950.0,"Senior Financial Analyst, Commercial Finance",5.0,1,1,Refresco Group,FL,3.1,0,23.0,10000+ Employees,2000,Private,Food & Beverage Manufacturing,Manufacturing,Unknown / Non-Applicable,2.8,3.2,2.9,2.8,2.7,yr,7.0,6.5103668261563,7.0
86616.0,Associate Licensing Manager,3.0,1,0,Sega Of America Inc,CA,2.9,0,38.0,51 to 200 Employees,1985,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$100 to $500 million (USD),2.4,2.8,2.8,2.4,3.1,yr,2.0,6.0,4.0
167250.0,Senior Product Manager,3.0,-1,-1,Jam City,CA,4.0,0,13.0,201 to 500 Employees,2010,Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.7,3.6,4.0,3.3,4.3,yr,3.0,6.5103668261563,4.0
80000.0,Senior Global Compensation Analyst,4.0,1,1,Environmental Defense Fund,LA,3.9,0,56.0,1001 to 5000 Employees,1967,Nonprofit Organization,Other,Nonprofit & NGO,$100 to $500 million (USD),3.3,3.7,3.8,3.1,3.8,yr,5.0,6.0,3.0
67564.0,"Sr. Analyst, Site Merchandising (Business.comcast.com)",5.0,1,1,Comcast,PA,3.8,0,60.0,10000+ Employees,1963,Public,Telecommunications Services,Telecommunications,$10+ billion (USD),3.6,3.9,3.7,3.4,3.6,yr,7.0,9.0,31.0
97250.0,Senior Insights Manager (Corporate),4.0,1,0,Benenson Strategy Group,NY,2.7,0,23.0,51 to 200 Employees,2000,Public,Research & Development,Management & Consulting,$5 to $25 million (USD),3.1,2.7,2.8,2.8,2.3,yr,2.0,3.0,10.0
185000.0,Sr. Growth Marketing Data Scientist,10.0,1,1,Philo,CA,4.7,0,13.0,Unknown,2010,Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.5,4.5,4.6,4.5,4.5,yr,4.464377406931964,6.5103668261563,4.0
74261.0,"Financial Analyst, Commercial Finance",3.0,1,1,Refresco Group,FL,3.1,0,23.0,10000+ Employees,2000,Private,Food & Beverage Manufacturing,Manufacturing,Unknown / Non-Applicable,2.8,3.2,2.9,2.8,2.7,yr,7.0,6.5103668261563,7.0
210150.0,Principal Researcher - Central Strategic Insights,5.0,1,1,Riot Games,CA,4.3,0,17.0,1001 to 5000 Employees,2006,Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,4.1,4.4,4.3,3.9,4.1,yr,5.0,6.5103668261563,4.0
72398.0,Pricing Analyst,3.0,-1,-1,Global Partners,MA,4.0,0,90.0,1001 to 5000 Employees,1933,Public,Energy & Utilities,"Energy, Mining & Utilities",$10+ billion (USD),3.7,3.9,3.9,3.5,3.7,yr,5.0,9.0,14.0
66250.0,Reporting & Analytics Analyst,2.0,1,-1,Warner Music Group,Remote,3.7,1,20.0,1001 to 5000 Employees,2003,Public,Broadcast Media,Media & Communication,$1 to $5 billion (USD),3.2,3.3,3.7,3.2,3.5,yr,5.0,7.0,1.0
49942.0,"Analyst, Accounts Payable",2.0,1,0,GameStop,TX,2.9,0,23.0,10000+ Employees,2000,Public,Other,Retail & Wholesale,$5 to $10 billion (USD),2.5,2.3,2.6,2.4,2.7,yr,7.0,8.0,12.0
105515.0,CSIS Open Source Intelligence Senior Analyst (hybrid),5.0,1,1,Citi,FL,3.9,0,211.0,10000+ Employees,1812,Public,Investment & Asset Management,Financial Services,$10+ billion (USD),3.9,3.8,3.8,3.5,3.5,yr,7.0,9.0,7.0
76500.0,Financial Analyst,2.0,1,1,Best Choice Products,CA,3.8,0,21.0,201 to 500 Employees,2002,Private,Other,Retail & Wholesale,Unknown / Non-Applicable,3.7,3.7,3.9,3.8,3.8,yr,3.0,6.5103668261563,4.0
70089.0,Pricing Analyst I (Hybrid),2.0,1,1,BAE Systems,NY,3.9,0,24.0,10000+ Employees,1999,Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),3.7,3.6,3.6,3.4,3.9,yr,7.0,9.0,10.0
75000.0,Customer Success Manager,3.0,1,0,FORM.com,Remote,4.2,1,37.640253565768624,-1,-1,Private,Unknown,-1,-1,3.9,3.5,4.1,3.8,4.2,yr,4.464377406931964,6.5103668261563,1.0
104300.0,Senior Game Data Analyst,7.0,1,1,Amazon.com Services LLC,CA,3.8,0,29.0,10000+ Employees,1994,Public,Internet & Web Services,Information Technology,$10+ billion (USD),3.8,3.9,3.7,3.4,3.3,yr,7.0,9.0,4.0
84849.0,Financial Analyst Principal - Facilities (Full-time Remote),3.0,1,1,BAE Systems,NH,3.9,0,24.0,10000+ Employees,1999,Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),3.7,3.6,3.6,3.4,3.9,yr,7.0,9.0,53.0
74023.0,Business Analyst Lead (Help Desk/Trainer),3.0,-1,-1,"Reports and Requirements Company, LLC",VA,4.6,0,15.0,51 to 200 Employees,2008,Private,National Agencies,Government & Public Administration,Unknown / Non-Applicable,4.7,4.9,4.6,4.5,4.7,yr,2.0,6.5103668261563,17.0
61640.0,Data Utilization & Visualization Analyst,2.0,1,1,Mid-America Transplant Services,MO,4.0,0,49.0,201 to 500 Employees,1974,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$25 to $100 million (USD),3.4,4.1,4.2,3.5,3.3,yr,3.0,6.5103668261563,34.0
91029.0,Business Systems Analyst,5.0,1,1,Bates White Economic Consulting,DC,4.2,0,24.0,201 to 500 Employees,1999,Private,Business Consulting,Management & Consulting,Unknown / Non-Applicable,4.2,3.9,4.5,4.1,3.5,yr,3.0,6.5103668261563,33.0
127286.0,Senior Competitive Intelligence Analyst,4.0,1,1,Aristocrat,NV,4.0,0,70.0,5001 to 10000 Employees,1953,Public,Other,"Arts, Entertainment & Recreation",$1 to $5 billion (USD),3.8,4.0,4.1,3.8,4.1,yr,6.0,7.0,37.0
92910.0,Sr BI and Support Analyst - Originations,10.0,1,1,GM Financial,TX,3.8,0,31.0,5001 to 10000 Employees,1992,Public,Banking & Lending,Financial Services,$5 to $10 billion (USD),3.4,3.7,3.9,3.6,4.0,yr,6.0,8.0,12.0
130000.0,Embedded Strategic Intelligence Analyst,4.0,1,-1,Rhombus,CO,4.0,0,37.640253565768624,-1,-1,Private,Unknown,-1,-1,4.0,3.0,5.0,5.0,5.0,yr,4.464377406931964,6.5103668261563,16.0
145250.0,Senior Visualization Engineer (Remote Option*),5.0,1,1,Nike,OR,4.2,0,51.0,10000+ Employees,1972,Public,Consumer Product Manufacturing,Manufacturing,$10+ billion (USD),3.7,3.9,4.1,3.6,3.8,yr,7.0,9.0,38.0
76165.0,Data Analyst - Commercial Operations,5.0,1,1,"Medpace, Inc.",OH,3.3,0,31.0,1001 to 5000 Employees,1992,Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$100 to $500 million (USD),3.3,2.9,3.1,2.9,3.1,yr,5.0,6.0,26.0
