,Job Title,Annual Salary,Experience,Education,Location,Is Remote,Company Size,Company Size Scale,Founded,Company Old,Industry,Sector,Revenue,Revenue Scale,Type of Ownership,Rating,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Company Name,Time of Scrape
780,Junior Cloud Engineer,55000.0,2,2,"Littleton, CO",0,10000+ Employees,7,1980,43,Information Technology Support Services,Information Technology,$1 to $5 billion (USD),7,Company - Private,3.6,3.4,3.0,3.5,3.1,3.5,"Atos Syntel
3.6",2023-05-14 14:47:02.683228
781,Software Engineer - CommerceTools,94099.2,1,2,Remote,1,10000+ Employees,7,1980,43,Information Technology Support Services,Information Technology,$1 to $5 billion (USD),7,Company - Private,3.6,3.4,3.0,3.5,3.1,3.5,"Atos Syntel
3.6",2023-05-14 14:47:05.665817
782,Software Engineer,105000.0,5,1,Remote,1,1001 to 5000 Employees,5,-1,-1,Machinery Manufacturing,Manufacturing,$500 million to $1 billion (USD),7,Company - Private,3.4,3.6,3.6,3.1,3.2,3.2,"MW Industries, Inc.
3.4",2023-05-14 14:47:08.609805
783,"Sr Fullstack Engineer - Nodejs, AWS",118601.6,10,-1,Remote,1,201 to 500 Employees,3,1998,25,Information Technology Support Services,Information Technology,$5 to $25 million (USD),3,Company - Private,3.6,3.5,3.2,3.4,3.2,3.4,"chenoa inc
3.6",2023-05-14 14:47:11.720408
784,Software Engineer,115000.0,2,1,Remote,1,51 to 200 Employees,2,-1,-1,Municipal Agencies,Government & Public Administration,Unknown / Non-Applicable,-1,Company - Private,4.8,4.4,4.4,4.7,4.7,5.0,"Polco
4.8",2023-05-14 14:47:14.840748
785,Software Engineer,100000.0,2,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Aiden Technology,2023-05-14 14:47:17.393292
787,Software Engineer,105000.0,-1,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Redvest App,2023-05-14 14:47:22.239834
789,Kubernetes Engineer,114400.0,1,3,"Deerfield, IL",0,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Private,4.2,3.9,3.7,4.0,4.0,4.2,"Purple Drive Technologies
4.2",2023-05-14 14:47:31.271943
791,Frontend Engineer,125000.0,1,1,Remote,1,1 to 50 Employees,1,2009,14,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.3,3.8,3.5,4.4,4.0,4.0,"SportsRecruits
4.3",2023-05-14 14:47:39.488923
792,Software Engineer,105000.0,3,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Vindhya Data Science,2023-05-14 14:47:42.610179
793,Software Engineer - GIS,88847.0,2,1,"Katy, TX",0,1001 to 5000 Employees,5,1997,26,Architectural & Engineering Services,"Construction, Repair & Maintenance Services",$100 to $500 million (USD),6,Private Practice / Firm,4.1,4.2,4.1,4.3,4.2,3.9,"LJA Engineering
4.1",2023-05-14 14:47:45.435276
794,AWS Cloud Engineer,166774.4,7,2,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Saimon System,2023-05-14 14:47:48.968274
796,Junior Level Cloud Engineer,88400.0,1,2,Remote,1,51 to 200 Employees,2,2000,23,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,3.9,3.5,3.4,3.6,3.7,3.5,"element technologies
3.9",2023-05-14 14:47:54.631169
797,Remote Software Engineer - All Levels,128743.0,4,1,"San Francisco, CA",0,1 to 50 Employees,1,2019,4,Banking & Lending,Financial Services,Unknown / Non-Applicable,-1,Company - Private,4.3,4.2,4.6,4.2,4.1,4.2,"Kikoff
4.3",2023-05-14 14:47:57.673599
798,Software Engineer,100000.0,2,1,Remote,1,1 to 50 Employees,1,2010,13,Real Estate,Real Estate,$1 to $5 million (USD),2,Company - Private,4.3,4.3,4.4,4.3,4.3,4.4,"THIRDHOME
4.3",2023-05-14 14:48:00.867632
799,"Software Developer, Frontend",120000.0,-1,1,Remote,1,201 to 500 Employees,3,2015,8,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.5,4.1,4.3,4.2,4.1,4.2,"DISQO
4.5",2023-05-14 14:48:07.417572
800,Software Engineer (Full Stack) - Remote,125000.0,5,2,"Dallas, TX",0,501 to 1000 Employees,4,2003,20,Taxi & Car Services,Transportation & Logistics,$25 to $100 million (USD),4,Company - Private,4.0,3.3,3.7,3.1,3.5,3.5,"TeamOne Logistics
4.0",2023-05-14 14:48:10.743838
802,Software Development Engineer II - Creator Growth (Contract),176800.0,1,1,"San Francisco, CA",0,1001 to 5000 Employees,5,2011,12,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Subsidiary or Business Segment,4.0,3.7,3.8,3.9,3.3,3.9,"Twitch
4.0",2023-05-14 14:48:16.406952
803,Software Engineer,124800.0,10,-1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,slesha inc,2023-05-14 14:48:19.530017
804,Software Engineer 1,80000.0,-1,1,"Denver, CO",0,Unknown,-1,-1,-1,Staffing & Subcontracting,Human Resources & Staffing,Unknown / Non-Applicable,-1,Company - Private,4.5,4.3,3.9,4.4,4.6,4.3,"Service Core
4.5",2023-05-14 14:48:21.730421
805,Software Engineer,82000.0,-1,2,Remote,1,51 to 200 Employees,2,2005,18,Enterprise Software & Network Solutions,Information Technology,$5 to $25 million (USD),3,Company - Private,3.4,3.0,3.5,3.4,3.0,3.8,"Mosaic Learning, Inc.
3.4",2023-05-14 14:48:26.207399
806,Frontend UI Developer,105000.0,7,2,"Irving, TX",0,51 to 200 Employees,2,2010,13,Information Technology Support Services,Information Technology,$25 to $100 million (USD),4,Company - Private,4.0,3.7,3.8,3.7,3.5,3.9,"Resolvetech Solutions
4.0",2023-05-14 14:48:29.327363
807,AWS Cloud Engineer,140400.0,-1,2,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Kanini,2023-05-14 14:48:32.758874
808,Java Software Engineer,104000.0,5,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Intelon Optics,2023-05-14 14:48:34.943374
809,Software Engineer - Backend,98830.0,5,1,"Atlanta, GA",0,1 to 50 Employees,1,2019,4,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,-1,Company - Private,3.2,3.5,3.6,3.2,2.7,2.9,"Lionheart Games, LLC
3.2",2023-05-14 14:48:37.140689
810,Junior Cloud Engineer,55000.0,2,2,"Littleton, CO",0,10000+ Employees,7,1980,43,Information Technology Support Services,Information Technology,$1 to $5 billion (USD),7,Company - Private,3.6,3.4,3.0,3.5,3.1,3.5,"Atos Syntel
3.6",2023-05-14 14:48:49.725746
811,Software Engineer - CommerceTools,94099.2,1,2,Remote,1,10000+ Employees,7,1980,43,Information Technology Support Services,Information Technology,$1 to $5 billion (USD),7,Company - Private,3.6,3.4,3.0,3.5,3.1,3.5,"Atos Syntel
3.6",2023-05-14 14:48:52.803942
812,Software Engineer,105000.0,5,1,Remote,1,1001 to 5000 Employees,5,-1,-1,Machinery Manufacturing,Manufacturing,$500 million to $1 billion (USD),7,Company - Private,3.4,3.6,3.6,3.1,3.2,3.2,"MW Industries, Inc.
3.4",2023-05-14 14:48:55.841032
813,Software Engineer - GIS,88847.0,2,1,"Katy, TX",0,1001 to 5000 Employees,5,1997,26,Architectural & Engineering Services,"Construction, Repair & Maintenance Services",$100 to $500 million (USD),6,Private Practice / Firm,4.1,4.2,4.1,4.3,4.2,3.9,"LJA Engineering
4.1",2023-05-14 14:48:58.998006
814,Software Engineer,115000.0,2,1,Remote,1,51 to 200 Employees,2,-1,-1,Municipal Agencies,Government & Public Administration,Unknown / Non-Applicable,-1,Company - Private,4.8,4.4,4.4,4.7,4.7,5.0,"Polco
4.8",2023-05-14 14:49:02.226869
815,"Sr Fullstack Engineer - Nodejs, AWS",118601.6,10,-1,Remote,1,201 to 500 Employees,3,1998,25,Information Technology Support Services,Information Technology,$5 to $25 million (USD),3,Company - Private,3.6,3.5,3.2,3.4,3.2,3.4,"chenoa inc
3.6",2023-05-14 14:49:05.110231
816,Software Development Engineer II - Creator Growth (Contract),176800.0,1,1,"San Francisco, CA",0,1001 to 5000 Employees,5,2011,12,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Subsidiary or Business Segment,4.0,3.7,3.8,3.9,3.3,3.9,"Twitch
4.0",2023-05-14 14:49:08.177286
818,Software Engineer,100000.0,2,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Aiden Technology,2023-05-14 14:49:13.812111
819,Kubernetes Engineer,114400.0,1,3,"Deerfield, IL",0,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Private,4.2,3.9,3.7,4.0,4.0,4.2,"Purple Drive Technologies
4.2",2023-05-14 14:49:16.118718
820,Software Engineer,105000.0,3,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Vindhya Data Science,2023-05-14 14:49:19.123747
821,Frontend Engineer,125000.0,1,1,Remote,1,1 to 50 Employees,1,2009,14,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.3,3.8,3.5,4.4,4.0,4.0,"SportsRecruits
4.3",2023-05-14 14:49:21.387196
822,Software Engineer,105000.0,-1,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Redvest App,2023-05-14 14:49:24.765463
825,Junior Level Cloud Engineer,88400.0,1,2,Remote,1,51 to 200 Employees,2,2000,23,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,3.9,3.5,3.4,3.6,3.7,3.5,"element technologies
3.9",2023-05-14 14:49:33.243344
826,Java Software Engineer,104000.0,5,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Intelon Optics,2023-05-14 14:49:36.726311
829,"Software Developer, Frontend",120000.0,-1,1,Remote,1,201 to 500 Employees,3,2015,8,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.5,4.1,4.3,4.2,4.1,4.2,"DISQO
4.5",2023-05-14 14:49:44.940947
830,"Software Engineer, Docs + Wiki",190000.0,-1,1,"San Francisco, CA",0,201 to 500 Employees,3,2016,7,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.9,4.9,4.8,4.9,4.8,4.6,"Notion
4.9",2023-05-14 14:49:47.662961
831,Software Engineer,100000.0,2,1,Remote,1,1 to 50 Employees,1,2010,13,Real Estate,Real Estate,$1 to $5 million (USD),2,Company - Private,4.3,4.3,4.4,4.3,4.3,4.4,"THIRDHOME
4.3",2023-05-14 14:49:50.676262
832,Frontend UI Developer,105000.0,7,2,"Irving, TX",0,51 to 200 Employees,2,2010,13,Information Technology Support Services,Information Technology,$25 to $100 million (USD),4,Company - Private,4.0,3.7,3.8,3.7,3.5,3.9,"Resolvetech Solutions
4.0",2023-05-14 14:49:54.214811
833,Software Engineer I,82680.0,-1,1,"Alpharetta, GA",0,10000+ Employees,7,1967,56,Financial Transaction Processing,Financial Services,$5 to $10 billion (USD),8,Company - Public,3.4,3.3,3.3,3.4,3.1,3.4,"Global Payments
3.4",2023-05-14 14:49:57.579090
834,Software Engineer,124800.0,10,-1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,slesha inc,2023-05-14 14:50:00.311134
835,AWS Cloud Engineer,140400.0,-1,2,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Kanini,2023-05-14 14:50:02.738295
836,AWS Cloud Engineer,104000.0,4,1,"Atlanta, GA",0,201 to 500 Employees,3,2013,10,Information Technology Support Services,Information Technology,$5 to $25 million (USD),3,Company - Private,4.3,4.3,4.4,4.4,4.5,4.3,"BuzzClan LLC
4.3",2023-05-14 14:50:13.614639
837,Software Engineer 1,80000.0,-1,1,"Denver, CO",0,Unknown,-1,-1,-1,Staffing & Subcontracting,Human Resources & Staffing,Unknown / Non-Applicable,-1,Company - Private,4.5,4.3,3.9,4.4,4.6,4.3,"Service Core
4.5",2023-05-14 14:50:18.750402
838,Software Engineer,122364.0,-1,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Cboe Vest,2023-05-14 14:50:22.639549
840,Junior Cloud Engineer,55000.0,2,2,"Littleton, CO",0,10000+ Employees,7,1980,43,Information Technology Support Services,Information Technology,$1 to $5 billion (USD),7,Company - Private,3.6,3.4,3.0,3.5,3.1,3.5,"Atos Syntel
3.6",2023-05-14 14:50:39.615815
841,Software Engineer,105000.0,5,1,Remote,1,1001 to 5000 Employees,5,-1,-1,Machinery Manufacturing,Manufacturing,$500 million to $1 billion (USD),7,Company - Private,3.4,3.6,3.6,3.1,3.2,3.2,"MW Industries, Inc.
3.4",2023-05-14 14:50:42.490827
842,Software Engineer,115000.0,2,1,Remote,1,51 to 200 Employees,2,-1,-1,Municipal Agencies,Government & Public Administration,Unknown / Non-Applicable,-1,Company - Private,4.8,4.4,4.4,4.7,4.7,5.0,"Polco
4.8",2023-05-14 14:50:45.699859
843,Software Engineer - CommerceTools,94099.2,1,2,Remote,1,10000+ Employees,7,1980,43,Information Technology Support Services,Information Technology,$1 to $5 billion (USD),7,Company - Private,3.6,3.4,3.0,3.5,3.1,3.5,"Atos Syntel
3.6",2023-05-14 14:50:48.238194
845,Software Engineer,100000.0,2,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Aiden Technology,2023-05-14 14:50:54.109906
846,Junior Level Cloud Engineer,88400.0,1,2,Remote,1,51 to 200 Employees,2,2000,23,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,3.9,3.5,3.4,3.6,3.7,3.5,"element technologies
3.9",2023-05-14 14:50:56.596021
847,Software Engineer,105000.0,-1,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Redvest App,2023-05-14 14:50:59.912572
849,Frontend Engineer,125000.0,1,1,Remote,1,1 to 50 Employees,1,2009,14,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.3,3.8,3.5,4.4,4.0,4.0,"SportsRecruits
4.3",2023-05-14 14:51:05.635359
850,Software Development Engineer II - Creator Growth (Contract),176800.0,1,1,"San Francisco, CA",0,1001 to 5000 Employees,5,2011,12,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Subsidiary or Business Segment,4.0,3.7,3.8,3.9,3.3,3.9,"Twitch
4.0",2023-05-14 14:51:08.983451
851,Software Engineer - GIS,88847.0,2,1,"Katy, TX",0,1001 to 5000 Employees,5,1997,26,Architectural & Engineering Services,"Construction, Repair & Maintenance Services",$100 to $500 million (USD),6,Private Practice / Firm,4.1,4.2,4.1,4.3,4.2,3.9,"LJA Engineering
4.1",2023-05-14 14:51:12.197764
853,Kubernetes Engineer,114400.0,1,3,"Deerfield, IL",0,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Private,4.2,3.9,3.7,4.0,4.0,4.2,"Purple Drive Technologies
4.2",2023-05-14 14:51:19.211402
854,Software Engineer,105000.0,3,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Vindhya Data Science,2023-05-14 14:51:22.345499
855,"Sr Fullstack Engineer - Nodejs, AWS",118601.6,10,-1,Remote,1,201 to 500 Employees,3,1998,25,Information Technology Support Services,Information Technology,$5 to $25 million (USD),3,Company - Private,3.6,3.5,3.2,3.4,3.2,3.4,"chenoa inc
3.6",2023-05-14 14:51:24.802166
856,Software Engineer,100000.0,2,1,Remote,1,1 to 50 Employees,1,2010,13,Real Estate,Real Estate,$1 to $5 million (USD),2,Company - Private,4.3,4.3,4.4,4.3,4.3,4.4,"THIRDHOME
4.3",2023-05-14 14:51:30.674811
859,Software Engineer,124800.0,10,-1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,slesha inc,2023-05-14 14:51:40.739300
860,"Software Engineer, Docs + Wiki",190000.0,-1,1,"San Francisco, CA",0,201 to 500 Employees,3,2016,7,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.9,4.9,4.8,4.9,4.8,4.6,"Notion
4.9",2023-05-14 14:51:43.174012
861,Software Engineer,82000.0,-1,2,Remote,1,51 to 200 Employees,2,2005,18,Enterprise Software & Network Solutions,Information Technology,$5 to $25 million (USD),3,Company - Private,3.4,3.0,3.5,3.4,3.0,3.8,"Mosaic Learning, Inc.
3.4",2023-05-14 14:51:45.840708
862,Full Stack Software Engineer,125000.0,1,1,Remote,1,1 to 50 Employees,1,2009,14,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.3,3.8,3.5,4.4,4.0,4.0,"SportsRecruits
4.3",2023-05-14 14:51:49.156799
863,Software Engineer - All Levels (NYC or Remote),165000.0,-1,1,New York State,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Trunk Tools, Inc.",2023-05-14 14:51:52.525809
864,Software Development Engineer I,70000.0,-1,1,"Englewood, CO",0,1001 to 5000 Employees,5,1971,52,Information Technology Support Services,Information Technology,$1 to $5 billion (USD),7,Company - Private,3.5,3.3,3.4,3.6,3.1,3.9,"Travelport
3.5",2023-05-14 14:51:55.045440
865,Remote Software Engineer - All Levels,128743.0,4,1,"San Francisco, CA",0,1 to 50 Employees,1,2019,4,Banking & Lending,Financial Services,Unknown / Non-Applicable,-1,Company - Private,4.3,4.2,4.6,4.2,4.1,4.2,"Kikoff
4.3",2023-05-14 14:51:57.721989
867,Frontend Engineer,154960.0,5,2,"Foster City, CA",0,51 to 200 Employees,2,1999,24,HR Consulting,Human Resources & Staffing,$25 to $100 million (USD),4,Company - Private,4.2,4.3,4.0,4.2,4.0,4.0,"Ryzen Solutions
4.2",2023-05-14 14:52:04.859351
868,"Software Developer, Frontend",120000.0,-1,1,Remote,1,201 to 500 Employees,3,2015,8,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.5,4.1,4.3,4.2,4.1,4.2,"DISQO
4.5",2023-05-14 14:52:08.266194
869,Software Engineer,104150.0,2,1,"San Jose, CA",0,10000+ Employees,7,1998,25,Internet & Web Services,Information Technology,$10+ billion (USD),9,Company - Public,3.9,3.5,3.9,4.0,3.4,4.0,"PayPal
3.9",2023-05-14 14:52:10.939736
870,Junior Cloud Engineer,55000.0,2,2,"Littleton, CO",0,10000+ Employees,7,1980,43,Information Technology Support Services,Information Technology,$1 to $5 billion (USD),7,Company - Private,3.6,3.4,3.0,3.5,3.1,3.5,"Atos Syntel
3.6",2023-05-14 14:52:23.198952
871,Software Engineer,105000.0,5,1,Remote,1,1001 to 5000 Employees,5,-1,-1,Machinery Manufacturing,Manufacturing,$500 million to $1 billion (USD),7,Company - Private,3.4,3.6,3.6,3.1,3.2,3.2,"MW Industries, Inc.
3.4",2023-05-14 14:52:27.248260
872,Software Engineer,115000.0,2,1,Remote,1,51 to 200 Employees,2,-1,-1,Municipal Agencies,Government & Public Administration,Unknown / Non-Applicable,-1,Company - Private,4.8,4.4,4.4,4.7,4.7,5.0,"Polco
4.8",2023-05-14 14:52:30.928559
873,Software Engineer - CommerceTools,94099.2,1,2,Remote,1,10000+ Employees,7,1980,43,Information Technology Support Services,Information Technology,$1 to $5 billion (USD),7,Company - Private,3.6,3.4,3.0,3.5,3.1,3.5,"Atos Syntel
3.6",2023-05-14 14:52:33.989016
875,Software Engineer,100000.0,2,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Aiden Technology,2023-05-14 14:52:40.664562
877,Junior Level Cloud Engineer,88400.0,1,2,Remote,1,51 to 200 Employees,2,2000,23,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,3.9,3.5,3.4,3.6,3.7,3.5,"element technologies
3.9",2023-05-14 14:52:46.535590
878,Software Engineer,105000.0,-1,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Redvest App,2023-05-14 14:52:49.882114
880,Frontend Engineer,125000.0,1,1,Remote,1,1 to 50 Employees,1,2009,14,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.3,3.8,3.5,4.4,4.0,4.0,"SportsRecruits
4.3",2023-05-14 14:52:53.878673
881,Software Development Engineer II - Creator Growth (Contract),176800.0,1,1,"San Francisco, CA",0,1001 to 5000 Employees,5,2011,12,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Subsidiary or Business Segment,4.0,3.7,3.8,3.9,3.3,3.9,"Twitch
4.0",2023-05-14 14:52:59.449870
883,Kubernetes Engineer,114400.0,1,3,"Deerfield, IL",0,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Private,4.2,3.9,3.7,4.0,4.0,4.2,"Purple Drive Technologies
4.2",2023-05-14 14:53:06.158938
884,Software Engineer,105000.0,3,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Vindhya Data Science,2023-05-14 14:53:09.544088
885,"Sr Fullstack Engineer - Nodejs, AWS",118601.6,10,-1,Remote,1,201 to 500 Employees,3,1998,25,Information Technology Support Services,Information Technology,$5 to $25 million (USD),3,Company - Private,3.6,3.5,3.2,3.4,3.2,3.4,"chenoa inc
3.6",2023-05-14 14:53:12.140895
886,Software Engineer,100000.0,2,1,Remote,1,1 to 50 Employees,1,2010,13,Real Estate,Real Estate,$1 to $5 million (USD),2,Company - Private,4.3,4.3,4.4,4.3,4.3,4.4,"THIRDHOME
4.3",2023-05-14 14:53:16.632809
888,Software Engineer,124800.0,10,-1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,slesha inc,2023-05-14 14:53:25.341732
889,DevOps/Release Engineer,120099.2,5,1,"Irving, TX",0,1 to 50 Employees,1,-1,-1,-1,-1,$1 to $5 million (USD),2,Unknown,3.7,2.5,2.0,2.5,1.5,2.5,"binary tech corp
3.7",2023-05-14 14:53:27.879706
890,Software Engineer - GIS,88847.0,2,1,"Katy, TX",0,1001 to 5000 Employees,5,1997,26,Architectural & Engineering Services,"Construction, Repair & Maintenance Services",$100 to $500 million (USD),6,Private Practice / Firm,4.1,4.2,4.1,4.3,4.2,3.9,"LJA Engineering
4.1",2023-05-14 14:53:31.124774
891,"Software Engineer, Docs + Wiki",190000.0,-1,1,"San Francisco, CA",0,201 to 500 Employees,3,2016,7,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.9,4.9,4.8,4.9,4.8,4.6,"Notion
4.9",2023-05-14 14:53:34.607152
892,Software Engineer,82000.0,-1,2,Remote,1,51 to 200 Employees,2,2005,18,Enterprise Software & Network Solutions,Information Technology,$5 to $25 million (USD),3,Company - Private,3.4,3.0,3.5,3.4,3.0,3.8,"Mosaic Learning, Inc.
3.4",2023-05-14 14:53:37.662269
893,Full Stack Software Engineer,125000.0,1,1,Remote,1,1 to 50 Employees,1,2009,14,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.3,3.8,3.5,4.4,4.0,4.0,"SportsRecruits
4.3",2023-05-14 14:53:41.127315
894,Software Engineer - All Levels (NYC or Remote),165000.0,-1,1,New York State,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Trunk Tools, Inc.",2023-05-14 14:53:44.795017
895,Software Development Engineer I,70000.0,-1,1,"Englewood, CO",0,1001 to 5000 Employees,5,1971,52,Information Technology Support Services,Information Technology,$1 to $5 billion (USD),7,Company - Private,3.5,3.3,3.4,3.6,3.1,3.9,"Travelport
3.5",2023-05-14 14:53:47.704727
